 redshift        id         F0378               F0378_err         F0395               F0395_err         F0410               F0410_err         F0430               F0430_err         F0515              F0515_err        F0660              F0660_err        F0861              F0861_err      sdss.up             sdss.up_err      sdss.gp            sdss.gp_err     sdss.rp            sdss.rp_err     sdss.ip            sdss.ip_err     sdss.zp            sdss.zp_err 
 0.001825  T17-2492   0.007708263     0.00393045785500019    0.01603607    0.008176825346295345    0.02990936    0.011995180539374803    0.03605644    0.009446402600711872    0.03556912   0.009031553902200496   0.06304249  0.0073179051517560005    0.0604807     0.0119997987697211   0.01066901   0.0010714167271228142     0.031936  0.0032071171046898117  0.05108867   0.005130490588591407   0.0671713   0.006745560669670414  0.06716361   0.006744788408183099 
 0.001825  T17-2517    0.02176348    0.008647546831947196    0.02563469    0.012759785399874912    0.05506102     0.01196257741629303    0.06331647    0.012807484587498396    0.08403284   0.011483240290024937    0.1418135   0.014881172350660282    0.1730627   0.020485602967884545   0.01326548   0.0013321626968805875   0.06717324    0.00674575548454512   0.1201042    0.01206125487786412   0.1609228   0.016160391581831055   0.1700966   0.017081654373573098 
 0.001825  T17-2467   0.009769362    0.004981416747335184    0.03735247    0.016051803222585585    0.03183503    0.010586310265669007    0.01809444    0.009226392225914743    0.05089115    0.00898264498207705   0.07717865   0.008682257501504665   0.09834177    0.01308598249188516   0.01078819   0.0010833851672685066    0.0370611  0.0037217963423864507  0.05818022   0.005842647131514632   0.0778963   0.007822600091513835   0.0793217   0.007965743389858103 
 0.001825  T17-2459   0.006248976   0.0031863650563972988           0.0                    99.0    0.01271916   0.0064855264648122435           0.0                    99.0    0.01302614   0.006642054204679152    0.0300461   0.004564099911100654   0.05557626   0.011372810196935364  0.002377681   0.0002617691904928844   0.01000699   0.001038196757946797  0.01978521  0.0020118087017134607  0.03014364   0.003065079279302852  0.03524871   0.003584175331842465 
 0.001825  T17-2504    0.01336891    0.006816835257707935    0.01008034     0.00513998503636499   0.001768425   0.0009017234563905999   0.001150226   0.0005865022857880437    0.01448888   0.007180712547575275   0.03323541   0.004810542247120381   0.03894763   0.010056484302433432  0.001559127  0.00017813593235951162  0.009568998  0.0009927563758553657  0.01980335   0.002013653230281331  0.02907299   0.002956212978231354  0.03071645  0.0031233240148894914 
 0.001825  T17-2475   0.003492895   0.0017810344666834078    0.02353791    0.012002031142822493    0.01407155   0.0071751127648110175   0.005576187    0.002843308142153905    0.01727702   0.007613459262212742    0.0327987   0.004834686586011962   0.04822342   0.010228458032104594  0.004059783    0.000421190945548097   0.01501666  0.0015269308598924315   0.0256172   0.002604819752718111  0.03398887  0.0034560717107132784  0.03525758  0.0035850772567616947 
 0.001825  T17-2668    0.01865335    0.009467341861544135    0.01768692     0.00901859502153545    0.04803941    0.012533276277776733    0.01937202    0.009877832760932329     0.0495542   0.009515547933172318   0.06960904      0.007750080535722   0.06246499   0.011037614405164778   0.01035257    0.001039638792883157   0.03822942  0.0038391228386963606  0.05992528  0.0060178917391542405  0.08373599   0.008409040773059078  0.08695907   0.008732712955539061 
 0.001825  T17-2627    0.01337299    0.006818912715927445    0.02205651     0.01124666239207886    0.01053803    0.005373362060482618   0.003230519   0.0016472474517128899   0.006813799   0.003474368915979564   0.02330585   0.004449348747723199   0.04954531   0.010818859601365617  0.002516334  0.00027703409544279923   0.01048657  0.0010879518784491758  0.02015409  0.0020493173397586354  0.03176807   0.003230255325227288    0.037205   0.003783095719331227 
 0.001825  T17-2662   0.005385839   0.0027462503060972448           0.0                    99.0   0.008648771    0.004410025700049878    0.01268254    0.006466851894192104    0.00597285  0.0030455678701762664   0.03707526   0.005230365933881873   0.05267725   0.011341342143380784  0.002967366   0.0003162338782211672    0.0149457  0.0015505738972841764  0.02995855  0.0030462588709318913  0.04375855   0.004394376079627055  0.04753139   0.004833108390838484 
 0.001825  T17-2755   0.003448625   0.0017584601267160566   0.004480432    0.002284581019732555     0.0103805    0.005293037206084991    0.01543137     0.00786848763630839    0.02662636   0.008719222424231704   0.04483458  0.0058286219686653215    0.0691586   0.012447482511114447  0.005122803   0.0005208991813517856   0.02581789   0.002592716574944753  0.05523385   0.005546763068851577  0.08345275   0.008380596884199851  0.08934648   0.008972464445219958 
 0.001825  T17-2744  0.0004417983  0.00022527376624817836           0.0                    99.0    0.02074104    0.010575896769220848    0.02208208    0.011259695682071696    0.01745758   0.007927548930039094   0.03022813   0.004836477204165549   0.03749622   0.010010138942614783  0.004487271  0.00046554163038424397   0.01264257  0.0013116307615746287  0.01974961   0.002008188820156783  0.02526042  0.0025685415103684113  0.02605265  0.0027028884570885815 
 0.001825  T17-2794   0.007540888    0.003845113506181767           0.0                    99.0    0.02411491    0.012296244568756796     0.0145814    0.007435084313550183    0.02631184   0.009278441240804677    0.0456398    0.00647581096565519    0.0581344   0.011455200181776353  0.007624732   0.0007753014702334055   0.02614451  0.0026584379440643506  0.04058916  0.0040760956123054816  0.05201326   0.005223340928012649    0.055725   0.005596085945713704 
 0.001825  T17-2772    0.01524252    0.007772189711052156   0.005460624    0.002784382833239309    0.01489779    0.007596412191940745    0.02652129    0.009609812375892517    0.03549004   0.008907572748680755    0.0422706    0.00561546917476394   0.07327179   0.011776664643618965  0.007115747   0.0007235466172913119   0.02552259   0.002563061597823244  0.04183131   0.004200836357667049  0.05307873    0.00533033890008949  0.06118918    0.00614481669722395 
 0.001825  T17-2756    0.02761116     0.00859326277521641    0.01608311    0.008200808192345251    0.01446917     0.00737785899812981    0.03257346    0.010303710066924437    0.04679966   0.009383286356185716   0.06616161   0.007459239049469121   0.06464896    0.01134510141228438  0.008021193   0.0008156145829165452   0.03125641   0.003138870469127046  0.05266373   0.005288663247997533  0.06869546   0.006898621767577076  0.07090559   0.007120570223251377 
 0.001825  T17-2759    0.05043314    0.010282458146568845    0.04256083     0.01364603546157231     0.1062088    0.015651703525942473    0.09974457    0.014441506545570273     0.1568875     0.0174593898826697    0.2225127    0.02283189837121119    0.2379526   0.025697344342821907   0.03050398    0.003063309001863575    0.1221884   0.012270557010715081   0.1809572   0.018172311205257547   0.2296019   0.023057370441553912   0.2284111    0.02293778639820408 
 0.001825  T17-2778           0.0                    99.0   0.006849659   0.0034926539999553074   0.005370853   0.0027386079348734986   0.003620404   0.0018460510643089371    0.01749281  0.0072489049037242174   0.02312743   0.004741215497525186   0.02805443   0.009265922441637691  0.001725654  0.00019716224172580714  0.009716103  0.0010354505915520305  0.01985649  0.0020190566223117668  0.02662054  0.0027068418251967666  0.02903382   0.002952230065282733 
 0.001825  T17-2631   0.005048752     0.00257436849672906   0.004414119   0.0022507683819224067   0.009889065    0.005042454030909082    0.01258459    0.006416906998056462    0.01863797    0.00857814583220016   0.04421347   0.005608233147772835   0.03986599   0.009803590922591834  0.002276454  0.00026009314782094893   0.01205072   0.001250228009872775   0.0305233  0.0031036840587437375  0.04722686   0.004742675061628854  0.05530379    0.00555378666485398 
 0.001825  T17-2641   0.007857051    0.004006325146539034   0.007129794   0.0036354958733896756           0.0                    99.0   0.002945953    0.001502146693022386    0.01425401   0.007268149474856031   0.01915839  0.0043428014225937155   0.01629448   0.008308589109546096   0.00148186  0.00018406792428951333  0.008017172  0.0008543945610244076  0.01588925  0.0016484645706036393  0.02246891  0.0022846939254513483  0.02294753  0.0023807410568673698 
 0.001825  T17-2659   0.003027738    0.001543849514404639   0.002969317   0.0015140600422139442    0.01403038     0.00715411715973152   0.001380886   0.0007041165640627765    0.01281712   0.006535475479386714   0.02921547   0.004707662364194144   0.03452702   0.010971556246732002     0.002246   0.0002472718328285897   0.01206125  0.0012513204529180726  0.02308052  0.0023468838999663876  0.03421443  0.0034790071926137202   0.0372969  0.0037924403077793647 
 0.001825  T17-2630    0.01409926    0.007189239206141148      0.051349    0.014708199071184752    0.04361753    0.013177250800448058    0.03673905     0.01013404736590179    0.06128942   0.009595199306199585    0.1213315   0.012712961876627689    0.1470639   0.017195325813216332   0.01166261   0.0011711972703505418    0.0525917   0.005281429762768436  0.08529227   0.008565327471809917    0.121888    0.01224038984497226   0.1316681   0.013222539327578648 
 0.001825  T17-2618    0.01560077    0.007954861104545949    0.02740644    0.013109330862299418    0.01877145    0.009571599965423807    0.03000805    0.011109626171497626    0.05701906   0.009383176766151215   0.09757473    0.01033211714198639    0.1184563   0.015245802945601948  0.008954185   0.0008992084143720297   0.04321947   0.004340239902489839  0.08150942   0.008185441360704641   0.1114874   0.011195927733429197   0.1141201   0.011460312034029658 
 0.001825  T17-2643   0.003993951    0.002036523898823682           0.0                    99.0           0.0                    99.0    0.01465846    0.007474376377341256    0.01037403   0.005289737159879023   0.02282674   0.004279743270084317   0.03042314   0.010316313095281908  0.001523483  0.00018126688518218102  0.008293921  0.0008838878556462353  0.01899144  0.0019310962352669248   0.0267144  0.0027163857647812565  0.03083118  0.0031349900601166125 
 0.001825  T17-2705   0.004532914   0.0023113416939437924    0.01822376    0.009292332746264525    0.02267019    0.011556392151915796    0.02268266    0.009848165118706124     0.0401242   0.009386832625934906   0.03884698   0.005358562285327381   0.04273977   0.011829666764390661  0.007263614   0.0007385820947805667    0.0218598    0.00222275809335773  0.03265963   0.003279786387478412  0.04459614   0.004478489586558772   0.0460221   0.004679640070440308 
 0.001825  T17-2698    0.00675607   0.0034449332765198806     0.0243887    0.012435845721116034    0.02035473    0.010378911643487915    0.01901535    0.009695962109618312    0.04068645   0.009220733021066655   0.07242828   0.008143237096729592   0.07797172   0.012495571251992002  0.004939487   0.0005022591615878485   0.02715599   0.002727092937953126  0.05320174   0.005342691968129404  0.07417856   0.007449252530794754  0.07881856   0.007915216431916722 
 0.001825  T17-2723   0.006412753    0.003269874777994731   0.003008863   0.0015342246247823982           0.0                    99.0    0.01783116     0.00909214131783817    0.01398023   0.007128545576870853    0.0257622  0.0043780231210902715   0.03754154   0.010503952093518943  0.002585767   0.0002755666515311234   0.01047406  0.0010866540185352513  0.01817673  0.0018482545253784284  0.02462937   0.002504374774241086  0.02544124   0.002639456427644194 
 0.001825  T17-2628           0.0                    99.0    0.01082509    0.005519732553478474    0.01586877    0.008091516788671578    0.01862729    0.009498089558373831   0.008024181    0.00409154505966971   0.03341958   0.004849348771903811   0.05164883   0.010234836802153419  0.001945895    0.000214231987866001  0.009961745  0.0010335027617575535  0.02395692  0.0024359984055600877  0.03601097  0.0036616838087334307  0.04047629   0.004115728498650225 
 0.001825  T17-2650   0.008606579    0.004388510936337451   0.001195995   0.0006098403804320766    0.02630205    0.011673198458966805    0.03768093    0.009421316108573845    0.04883693   0.008944378431315281   0.05986534   0.007074280380106517   0.06723508   0.010922394247015304  0.007487295   0.0007613265357226556   0.02905817   0.002918116044964004  0.04876297   0.004896936229959092  0.06381488   0.006408498041670158  0.06303445   0.006330124722275104 
 0.001825  T17-2648    0.05705305    0.009695724511082244    0.05044229     0.01423685136638509    0.08506142    0.014717755503872321    0.08799819    0.012777431408432684      0.144386   0.017035740351320248    0.1982159   0.020262816380408822    0.2264783   0.024608457622471994   0.02920676   0.0029330379398489954    0.1024748   0.010290853069057092   0.1642971    0.01649924973354619   0.2053912   0.020626053095130173   0.2010549   0.020190587711177606 
 0.001825  T17-2671     0.0117167    0.005974370154652622   0.004369168    0.002227847289016516     0.0184386     0.00940187910091387   0.007933794    0.004045457042282535   0.009316019   0.004750255776709777   0.02464033   0.004423656328828563   0.01480453   0.007548859716537658  0.001667334  0.00019838253875923656   0.01044803  0.0010839534361286422  0.01887665  0.0019194240900419818  0.02563302  0.0026064283845103607  0.02750954  0.0028540366955871884 
 0.001825  T17-2699    0.02899957    0.010097969105332666    0.04305212    0.016460714828723085     0.0479351    0.014673473052297468    0.07219906    0.012852049838719737    0.09746137   0.013659038409913966    0.1734729   0.017853848383642224    0.2137625   0.023529230681105174   0.01531637   0.0015381197490865267   0.07456818  0.0074883794368345745    0.136718   0.013729666701342791   0.1904067   0.019121260753752617   0.1930704   0.019388758219265514 
 0.001825  T17-2701    0.02145997    0.008682859540278478    0.02273774     0.01159401799549992    0.04162539    0.015030704219544107    0.03133963    0.012142476165521963    0.05534798   0.010761738685465885   0.08456539   0.009495089522418681   0.07983237   0.013420185030384977   0.01258267    0.001263592685344989   0.04232318   0.004250231545561114   0.0668739   0.006715694780022369  0.08968909   0.009006870451981088  0.09006054   0.009044172672215807 
 0.001825  T17-2742    0.01249589    0.006371679675551573    0.01338155     0.00682327747663108   0.004708498   0.0024008723181712602    0.01510956    0.007704396089341462    0.03278441   0.008008552746163378   0.03793666   0.005372823550506009   0.04672351   0.010134282896378265  0.003196668   0.0003316452253772638   0.01550204  0.0015762854659266544   0.0293731  0.0029867288759011525  0.04194977   0.004212732500538088  0.04246936   0.004318388746396768 
 0.001825  T17-2800    0.00981001    0.005002143241854035           0.0                    99.0    0.02117093    0.010795103421994112    0.01138157    0.005803482791370884    0.01898398   0.007979660818118338   0.03468181  0.0050263031774641295   0.03879033   0.010839263580847594  0.002956474  0.00031507310333795557   0.01496547  0.0015217257268491718  0.02674685  0.0027196853511625273  0.03574251   0.003634386121870197  0.03890248   0.003955699626731789 
 0.001825  T17-2797    0.01746234     0.00890408222187986   0.004932572   0.0025151280880201386    0.01748838     0.00891735908811258     0.0116171    0.005923580978555201    0.02114239   0.007711487073523822   0.04693723    0.00585205578371994   0.06239411   0.011221233900570874  0.005239611    0.000543594763200355   0.01885805  0.0019175328008627678  0.03400633  0.0034150263896706584  0.04757701   0.004777838264696834  0.05036648   0.005121387283833849 
 0.001825  T17-2799    0.02015512    0.008282169631201718    0.02210841     0.01127311649754765    0.03288789    0.011929858513114101    0.02956187     0.01029666556894284     0.1050307   0.012989756755243881    0.1825371   0.018621664488670746    0.2608013   0.027613748969507728   0.01085092   0.0011033481873506477   0.06214934   0.006241239081610978    0.134053   0.013462038774876414   0.2199036   0.022083435544076224   0.2510097    0.02520721141249315 
 0.001825  T17-2589   0.003794573   0.0019348606675655719    0.01480367    0.007548421200859488    0.02709656       0.011071405499228   0.005102979   0.0026020194401357596    0.02614865   0.007770677426278483   0.03466387   0.004789191182044104    0.0316075    0.00934939344292452  0.002954658  0.00030653737862010956   0.01452527   0.001476965107579106  0.02975964   0.003026033242531617   0.0424763   0.004265608355701381  0.04445082  0.0045198684543478135 
 0.001825  T17-2544    0.04129554    0.010424252884430855    0.03786456    0.014579678836930395    0.08009227    0.013270139482523497    0.07759619    0.011794180540965192     0.1302652   0.014967775136173344    0.1963096    0.02017269400997321    0.2060565     0.0228005382595823   0.02596557   0.0026075470829616657    0.1016119    0.01020419788745692   0.1657221   0.016642352897819138   0.2220681    0.02230080170196643   0.2200867   0.022101823004363894 
 0.001825  T17-2534    0.02962245    0.008215149365050462    0.04178508    0.013342508500089629    0.03370196    0.012426725347351812    0.05087729    0.011435132185464277     0.1045398   0.013421374262146221    0.1565666    0.01605449991592438    0.1967061   0.021792916698841945   0.01753213   0.0017606335827203257   0.07656962   0.007689370563733243   0.1271061   0.012764408393975806   0.1640842   0.016477869611446774   0.1610807   0.016176248385288968 
 0.001825  T17-2878    0.01131529    0.005769687470615457           0.0                    99.0    0.02627481    0.011504480196069746    0.02764998    0.012335753429539844    0.01859314   0.008359915539734596   0.02839131   0.004643485870774455   0.03994417    0.01020868820108529  0.003911814   0.0004168842204715957   0.01629115  0.0016565241175666022  0.02725212   0.002771062441618875  0.03831492  0.0038959550939757525  0.04260615   0.004332297877537352 
 0.001825  T17-2872    0.01068923    0.005450461196689506    0.01015094    0.005175983133550282    0.02410496    0.012291166141437354           0.0                    99.0     0.0323712   0.007887841975756106   0.03587641   0.005384823464318677   0.03604801   0.010548032495166195   0.00643415   0.0006675247840383233   0.02208204  0.0022453560360066933   0.0352746  0.0035423901928583776  0.04649579   0.004669258622929876  0.05122803   0.005208991795401968 
 0.001825  T17-2829   0.005784335    0.002949443213525436  0.0007689843  0.00039210654610561513    0.01770806    0.009029372387625842    0.02129534    0.010297941186453533     0.0411848    0.00868007940968428   0.05371214  0.0063154240356800275   0.08462702    0.01283494039669059  0.006747298   0.0006860818153777873   0.02803034  0.0028148980155090876  0.04852871    0.00487341107929518  0.06270295   0.006296834415424019  0.07293891   0.007324762841202563 
 0.001825  T17-2891   0.002578036    0.001314545587074469    0.00426489   0.0021746757333326733   0.005918547   0.0030178781742212675   0.002024095   0.0010320904805269013   0.008915167   0.004545860559703508   0.02299655   0.004207356849432432   0.03756743   0.010738449775570447  0.003150858   0.0003357887265368657  0.005840412   0.000667288308647057   0.0168397  0.0017470710583040432  0.02503688  0.0025458114071385887  0.03139513   0.003257155566839472 
 0.001825  T17-2851    0.01126487    0.005743977233647257    0.04204795    0.013867585173869495    0.03262868    0.012445288529717742    0.02881761    0.010536705526967194    0.05797754   0.009619339281730165   0.09107134    0.00980231206825844    0.1001918   0.013617895201151904  0.009638218   0.0009800376530835384   0.04402068   0.004420700017984161   0.0723089   0.007261495186213936  0.09799723   0.009841200932505921   0.1050396   0.010548418619754812 
 0.001825  T17-2911   0.008669175   0.0044204297394654125    0.04117608    0.014658226393454429    0.03352107    0.012647857725838355    0.04105199    0.010041260772911438    0.07219709   0.010228646393303712    0.1283983   0.013330340733086345    0.1475101     0.0173508057506283  0.007813785   0.0007945248278444734   0.05166909   0.005188778258049097  0.09151183    0.00918991594189441    0.131204    0.01317593285029523   0.1420273    0.01426284394457501 
 0.001825  T17-2913   0.006366519   0.0032463009517562616  0.0006131045   0.0003126232299661887  0.0007497934  0.00038232111777630805   0.003471295   0.0017700196039533715   0.006890997   0.003513733307401273   0.01542158  0.0040542599872199865   0.03913709   0.010415190599682083  0.001676079  0.00019942302935982596  0.007599622  0.0008366752034266882  0.01358836  0.0014097537770022433  0.01826913  0.0018953703326152812  0.02109572  0.0022481828074625092 
 0.001825  T17-2889   0.007851947    0.004003722606979296   0.003604503    0.001837942623090038  0.0009863299    0.000502931589723036    0.02238579    0.009319857967669357     0.0188138   0.008633434450038061   0.03051682   0.004610200452423734   0.03933637    0.01002502079026338   0.00499087   0.0005177885821615227   0.01560785   0.001587044487806451  0.02537369  0.0025800590619288856   0.0322177  0.0032759747906523353  0.03515887   0.003575040200807421 
 0.001825  T17-2976    0.01035301     0.00527902196260349           0.0                    99.0           0.0                    99.0           0.0                    99.0   0.005679057   0.002895762736470909   0.02941935   0.004906123881582486   0.02925556    0.00959265043087884  0.001795815  0.00021366946277486635  0.008691082  0.0009262135455190288  0.01904329  0.0019363684501703415  0.02578952  0.0026223416638478216  0.02849863  0.0029566519036190596 
 0.001825  T17-2962    0.05715861    0.011485191422538243    0.06168085     0.01607783552843246     0.1033027    0.016322946349017386    0.09763273    0.015470508074055906      0.140498   0.019432502028302996    0.1982664   0.026410035465701292    0.1240637    0.03172377669957504   0.03817568   0.0038337260895824313     0.144716   0.014532851967781686   0.2065892    0.02074636015708416   0.2606266   0.026172971831398894   0.2885173   0.028973846663808103 
 0.001825  T17-2227   0.000440715  0.00022472143849330443           0.0                    99.0    0.02060063     0.01050429653332716    0.01671724     0.00852415231676071    0.02168777   0.008616764801038613   0.03792332   0.005278945743356812   0.05443945     0.0116842429345433  0.006442739   0.0006551135059494424   0.02072467  0.0021073352832766696  0.03465604  0.0034802723787964083  0.05148109   0.005169898680761538  0.05366473   0.005389186922722681 
 0.001825  T17-2198  0.0004019508  0.00020495549727042307    0.02663758    0.013582554021488889    0.01783713    0.009095186413068454    0.02752514    0.010519686476325993    0.03170431   0.008487480226166185   0.03366224   0.005165711011525132   0.04619527   0.012126966870298976  0.006080826   0.0006183133191123737   0.02064074   0.002098801101664532  0.02662934  0.0027077366485484446   0.0370524   0.003720922653634585  0.03686328  0.0037483487757097645 
 0.001825  T17-2369    0.01848431    0.008552894635738828    0.02471928    0.012604409108196385    0.01992613     0.01016037453120002    0.03113802    0.009504537586606725    0.04676003   0.008729924382729671    0.0534243    0.00639067661404487   0.07522728   0.012018899234621447  0.008677054   0.0008713780161398752   0.02680463  0.0026918082268276543  0.04633708   0.004653320454657307  0.06016235   0.006041699080905263   0.0611422   0.006140098803644137 
 0.001825  T17-2205    0.00126484   0.0006449444822153377    0.01765624    0.009002950249087073    0.03339432     0.01256050824947478    0.01241136    0.006328576683022494   0.007349074   0.003747307173283738   0.02800346   0.004602239109554392   0.03443458   0.009975642071975316  0.001896578   0.0002166909450306588   0.01028677  0.0010962669153025465  0.02081894  0.0021169209031602957  0.03448481   0.003506500097523164   0.0397395   0.004040809878442434 
 0.001825  T17-2194    0.04606555    0.010936293970942168    0.03439064    0.014489620889881696    0.04697103    0.013458871130578113    0.06411939     0.01214565484824186    0.08246978   0.011491975680547406    0.1104822   0.011877083019876599    0.1344503   0.017498023695932063   0.02156426   0.0021655532073624143     0.067794   0.006808094233187053   0.1058076   0.010625543713343616   0.1390429   0.013963140718460299   0.1356439   0.013621802066040163 
 0.001825  T17-2287    0.02009152     0.00969562683010686    0.01146722    0.005847158835246824    0.01520758    0.007754375698033014    0.01086573    0.005540457910523732    0.02392077   0.009832714592664276          0.0                   99.0   0.05389117     0.0120770628068123  0.002613526   0.0002785249510595049   0.01347453  0.0013979441948700994  0.03003842   0.003016555938460283   0.0467837   0.004698171487268046  0.05110767   0.005132398630781713 
 0.001825  T17-2318    0.00521848   0.0026609131351293678   0.008619126    0.004394909166411492    0.01559755     0.00795322020084324   0.008742215    0.004457671997412018     0.0199313   0.008434308396515091   0.02843816  0.0047574065100624945   0.02056932    0.00993217716188772  0.002972616  0.00030840046803182403   0.01400717  0.0014242834198836833  0.02508658   0.002550865023690123  0.03407553  0.0034648835237478404  0.03590929  0.0036513447213654387 
