       id  bayes.stellar.age_m_star  bayes.stellar.age_m_star_err  bayes.stellar.metallicity  bayes.stellar.metallicity_err  bayes.stellar.m_star  bayes.stellar.m_star_err             bayes.F0378         bayes.F0378_err             bayes.F0395         bayes.F0395_err             bayes.F0410         bayes.F0410_err             bayes.F0430         bayes.F0430_err             bayes.F0515         bayes.F0515_err             bayes.F0660         bayes.F0660_err             bayes.F0861         bayes.F0861_err           bayes.sdss.gp       bayes.sdss.gp_err           bayes.sdss.ip       bayes.sdss.ip_err           bayes.sdss.rp       bayes.sdss.rp_err           bayes.sdss.up       bayes.sdss.up_err           bayes.sdss.zp       bayes.sdss.zp_err     best.chi_square  best.reduced_chi_square  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift  best.sfh.integrated            best.sfh.sfr     best.sfh.sfr100Myrs      best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young              best.F0378              best.F0395              best.F0410              best.F0430              best.F0515              best.F0660              best.F0861            best.sdss.up            best.sdss.gp            best.sdss.rp            best.sdss.ip            best.sdss.zp 
 T17-2733         5465.272503738526              2277.78376584503        0.01029521349162922           0.008508101279938897    314050.88047833357         85243.50514467077    0.004307127203054544  0.00036898838517513793    0.005053702032961647   0.0005982791808177649    0.007876079740977135   0.0006266591741245622     0.00900409205258261   0.0005875148929073076    0.014491179086163115  0.00025906156074118346    0.022431530325742216   0.0007186519724078851    0.031357708582392556   0.0011245163822486421    0.012020099812067664  0.00037531283335335446    0.027080751383668344    0.000908914633460171     0.02096906245041937   0.0005491922006248916   0.0034119077428415557  0.00026331058087585935     0.03301387450745608   0.0011656278804598123   6.719484344124075       0.6108622131021886        7000.0                20.0             7000.0               0.0                50.0              500.0         5994.67199667636               1.0                     0.004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825     641633.326371347  1.4966984435161713e-08  1.6431092841220134e-08  1.5092798700168843e-08  1.2656486899339746e+32   3.753366329632355e+29   3.7533661564829034e+29      1.731494515709661e+22  1.2656485626727153e+32  1.2726125942983082e+25   309917.1022655956      309917.09631457285      0.005951022681264651    331716.2241057512        331716.2150897894       0.009015961753897062  1.0933239511135378e+47  1.0933239166123294e+47   3.4501208445568097e+39    0.004344781249332512   0.0048452210181904615    0.007563998078750832    0.008649601163819569     0.01437059002853212     0.02261080468476348     0.03155429129725173   0.0034818126704007726    0.011780513379812894    0.021055978810328214    0.027343563898282387    0.033056949143790405 
 T17-2573          10049.8477894395            1415.4380661907885       0.028797085413159992           0.003253171652054406     966075.7851897436         125226.1494914842    0.002098627971098505   0.0001508194400051219   0.0023966779987335323   0.0001444100590863659    0.004836271873476008  0.00018660964581046475    0.006250415494998872  0.00015257024130192463     0.01275300676201405    5.42703945329143e-05    0.025076226401261247   0.0005269297205931616    0.037494123970539764   0.0010158731371646514     0.01006279874611125   6.314013091500981e-05     0.03128379327732761   0.0007505525297444609    0.022560345016458934   0.0003992255630399217   0.0017120568163975062  0.00013211387057805545    0.039780819036700804   0.0011191922186502324   43.83560106641918       3.9850546424017437       13000.0                20.0            13000.0               0.0                50.0             1000.0       10989.383069173178               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1834866.2222644947   5.396773176162487e-08   5.651032171805136e-08  5.4192556100159176e-08  1.5500406098981456e+32   8.312679333690486e+29    8.312678911822326e+29       4.21868161178627e+22  1.5500403412420175e+32  2.6865612808202577e+25   765294.0128704879       765293.9960519839      0.016818503926192774   1069572.2093940077       1069572.1722447798         0.0371492278354321  1.7210987423306217e+47  1.7210987062283805e+47    3.610224135282946e+39    0.001977913553221148    0.002283342849189367    0.004685470676688705    0.006127205531500551    0.012719537256645097    0.025489031331848648     0.03830826229824793   0.0016071069025319297    0.010013434577862055    0.022867546024460995     0.03188100186169351     0.04067509255672412 
 T17-2567        10231.375592026043             1392.062068043203        0.02927169854175911          0.0025991887405868042     973308.0657178924        123864.50318732014   0.0020218138819885984   0.0001414594930784632   0.0023162038092178145  0.00013615706997200958    0.004693780086493316  0.00017205972926598976    0.006086999558237279  0.00014124387189089872    0.012477320551441254   4.195272121486341e-05    0.024662341543252184   0.0005343151585563862     0.03692410574327372   0.0010321301156224147    0.009839074533052883   5.044601169126404e-05     0.03078725408803796   0.0007640187559741933    0.022171331197140494  0.00040597604925725653   0.0016467789511898307   0.0001214060189544776     0.03918608668219958   0.0011293063962028015  14.597716768901435       1.3270651608092214       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    1956106.084839028   5.206843727369895e-13   5.735620486452156e-13   5.252178019747542e-13  1.5400476705427876e+32    8.42292592837635e+29    8.422925928372278e+29      4.070212916326336e+17  1.5400476705401955e+32    2.59201272623814e+20   821432.7196068002       821432.7196066381    1.6226607791975543e-07   1134673.3652322292       1134673.3652318707      3.584182948172341e-07  1.7948800835077592e+47  1.7948800835074107e+47   3.4831689751623243e+34   0.0018472237267924082   0.0021520341898397456    0.004475284219632843    0.005900423273119501     0.01241737160114073    0.025263640698597774     0.03815799491939531    0.001500476876008125    0.009759945818720875    0.022611822110005914    0.031679107883255085    0.040535825379370304 
 T17-2448         8571.489078573388             2142.983142110476        0.01873328636138734           0.007660897638273879      669495.621207187         122084.4423022452    0.002914932279238153  0.00030787109682161917   0.0032357858028090165   0.0003208029170964379    0.005984242461755697  0.00035652203669659315    0.007337981000471927  0.00029514465611248027    0.013862209638768275  0.00013331407152708798    0.025086550488209604   0.0006333299892899486     0.03656450731455542   0.0013699002766031036    0.011071566778483418   0.0001609515354812234     0.03094106288878669   0.0009419768846188042    0.022849166479272008  0.00046068680517378954   0.0023899628038991476  0.00024857866413282496    0.038550690158552156   0.0015564931489673388   35.85921106858434       3.2599282789622124       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.696528070583               1.0                     0.008                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1369350.4993962827   3.644993547954282e-13   4.015157888595361e-13  3.6767293195406254e-13   1.410712225977691e+32   6.352069468904544e+29    6.352069468901212e+29      3.331048865003978e+17  1.4107122259750722e+32   2.618735994153264e+20   684105.6500839073       684105.6500837647     1.426723374540265e-07     685244.849312375        685244.8493121532     2.2182701734140169e-07  1.3913287774784618e+47  1.3913287774775375e+47     9.24052750139912e+34    0.003128951394147689    0.003392822824053847    0.006190130330195708    0.007421667280659864     0.01394067806794262    0.024811645079455092    0.035873971607550494   0.0025800547955818006    0.011135416962304832     0.02264357177635313    0.030556682197327285     0.03760556695451351 
 T17-2533         5603.860359860257            2898.3390411961263       0.005322942053451112           0.006549165412460224      812087.302447282        244100.06009945655    0.016748773467355586   0.0015607842291499219     0.02053757919039078   0.0021889448361655938    0.029242598574585776    0.001869200139440418     0.03229376288510602    0.001529572040255292    0.048987109361702516   0.0014367593076779557     0.07014928447317559   0.0019028219440880177     0.09364899925677253    0.005380395052816783     0.04124464051464406    0.001214096077429219      0.0828500059615995   0.0022400651794818936     0.06631147563242033   0.0016378750203923029     0.01294697413616323   0.0010408190515379325     0.09763736662968896    0.007319957020379538  10.388282508597374       0.9443893189633976       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2770350.3443831555    7.37423262729409e-13   8.123116794660656e-13   7.438437668868364e-13   3.654550171058825e+32   1.536683712722227e+30     1.53668371272129e+30      9.371916178110721e+17  3.6545501710510414e+32    7.78395544582267e+20   1411858.520345678      1411858.5203453752     3.030957094470417e-07    1358491.824037478       1358491.8240370438      4.343275532823673e-07  3.3638980263365087e+47  3.3638980263344448e+47    2.063558730378237e+35    0.018135659793287528    0.020910467366024213     0.02861751442251374    0.031902544457436906    0.050236719008522925     0.07235408108418592     0.08861806524194675    0.013702064623126158     0.04160954318151137     0.06844414362129864     0.08233275511206657     0.08999355961991672 
 T17-2713         8907.281690506059             2092.699708680577        0.01600720950722414           0.008260310153482853     328868.0820878675         65331.13104812875   0.0015320064821305042  0.00019744580471916468    0.001692531055348848  0.00020399856750971917     0.00308652210481984  0.00022715930107055762   0.0037527095460692626   0.0001861046307072222    0.007028766409213356  0.00010148271998476647    0.012587839152829232  0.00033601984471727433     0.01827182524525802   0.0007590251925800723    0.005621911027929022  0.00011338106518880602    0.015502458684482539   0.0005113626290244366     0.01148285320601189  0.00023622616969166447   0.0012570051418128764  0.00016022719182407784    0.019238248697869963   0.0008662606041785688   53.57231909586299        4.870210826896635       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.696528070583               1.0                     0.008                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    695507.0549184636   1.851329319156902e-13  2.0393395550377937e-13  1.8674482405297092e-13  7.1651509679938515e+31  3.2262807301001824e+29     3.22628073009849e+29      1.691873619580831e+17   7.165150967980551e+31  1.3300826630621638e+20  347464.22201818274       347464.2220181103     7.246473221043946e-08    348042.8329002806       348042.83290016797     1.1266819970525076e-07    7.06670046035679e+46   7.066700460352097e+46    4.693357961474898e+34   0.0015892262573286558   0.0017232492420736626   0.0031440301934486303   0.0037695403442962196    0.007080612269010656    0.012602087051125404     0.01822075527923363       0.001310436088638     0.00565579160350563     0.01150090055537242    0.015520049872192888     0.01910025017890156 
 T17-2731         4963.249594597814            2196.4484628787322     0.00044272249797404063          0.0005636313611683608     1109735.790344912         443580.8106632976     0.03614109578720198    0.001201323358267369     0.04722583384574175      0.0035705533635819    0.061804130918120544   0.0035689882054716748       0.065892508266441     0.00296753759419317     0.09698654930592897    0.001256176788533255      0.1309013123741985   0.0023150664664065563     0.16010312126942455    0.003291090382542052     0.08225767232114486    0.001983898926672569      0.1488471908487568    0.002607655776003721     0.12436604762915678   0.0018118590563920656     0.02712660470648494   0.0006370791648899208     0.16300679292151665    0.003550158590222781   9.040471424572868       0.8218610385975335        6000.0                20.0             6000.0               0.0                50.0             2000.0       3055.0869408788853               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1394738.7361031529  0.00013011087001363949  0.00013227531294352009  0.00013030617450697233   7.149408499432111e+32  1.2567753255978121e+30   1.2566099676237343e+30      1.653579740779527e+26   7.148035099288135e+32  1.3734001439754205e+29   645086.5107932417       645033.0326234486         53.47816979300611    749652.2253099114        749575.5926096907           76.6327002206334  3.0562613975058217e+47  3.0558973034565776e+47   3.6409404924383884e+43     0.03700202271361883     0.05016317486247956       0.064795799734719      0.0683763235424861      0.0980071287021658     0.12921507201284146     0.15778345021850618     0.02748042486321031     0.08395354059713511      0.1230942297422025     0.14683556494188216     0.16075197079387352 
 T17-2734         7640.211207251658             2458.544935197171       0.014082317698504647            0.00893451754655835     587657.8517055153         110481.2894230194    0.003960470285069462   0.0003533333143410579    0.004417160626312805    0.000420361190288252    0.007632622055057275  0.00043806377654056594    0.009099211867621068  0.00042317928591479486     0.01625186625616435  0.00019285991772735193     0.02777985274801858   0.0006616952961605013     0.03962766331392881    0.001420619055593521    0.013125373814529608   0.0002596673303821615     0.03391715470087889   0.0010010369610180673    0.025543526679633832   0.0004777707180466795   0.0032139258951342864   0.0002804129816082318     0.04166324059980961   0.0015504027729716914    18.7844855123368       1.7076805011215273       10000.0                20.0            10000.0               0.0                50.0              500.0         8996.40678582624               1.0                     0.008                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    1282144.663666523  1.0590895998681463e-10  1.1652613867913533e-10  1.0681993429013518e-10  1.5903950886626096e+32   7.210853874070935e+29    7.210853873103065e+29      9.678698091408954e+19  1.5903950879017095e+32   7.609001277285333e+22   630578.0929765947       630578.0929351398     4.145488511803898e-05    651566.5706899291        651566.5706254749      6.445407486877564e-05  1.5880549559064936e+47  1.5880549556380008e+47    2.684928366888332e+37    0.003894512882484673    0.004239115255442008     0.00746970617074347      0.0088691530773532    0.016182721935795875     0.02801350268316508    0.040097048085249505   0.0032045726339039703      0.0129988059867606     0.02568956692023815     0.03432010384342663    0.042035161918590275 
 T17-2672         7700.244437275178            2010.8246516701856       0.025489706968967844           0.005357826874228083     1113971.336154662        199090.57413852174   0.0042313392121083185   0.0003522657651944144    0.004764318985097157    0.000408020978228601    0.008979659309226097   0.0004596922153597514    0.011214224660725924   0.0004407794699729229     0.02148875821423522   0.0002221149776649278     0.03962349574910873   0.0008278812519787646     0.05807938651365015    0.001784662366818892    0.017121671833531908  0.00025686983039890134    0.048944464173473076   0.0012568989863293413    0.036003956834932724   0.0005993166537303117   0.0034438597400614406  0.00026856185749845024     0.06144204483602494   0.0019687131768043797  6.8056147802177955       0.6186922527470723       12000.0                20.0            12000.0               0.0                50.0             2000.0        8118.742419634408               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2047350.4348693022  1.5499969949858907e-05  1.5823932325475182e-05  1.5529068752708282e-05  2.4032622043098585e+32   9.972028386795258e+29    9.971907222840286e+29     1.2116395497134149e+25  2.4031850440925177e+32    7.71602173407977e+27   829677.8938115715       829673.0634009364          4.83041063517403   1217672.5410577343       1217661.8714984194          10.66955931468488  1.6460837009718968e+47  1.6460733321155855e+47    1.036885631145455e+42    0.004176809154319173    0.004799312413009131    0.008974474358770659     0.01129571024820426    0.021578789978760875      0.0399896425898034     0.05852031995451997   0.0033468381936214014    0.017226014180025374     0.03633547347532318     0.04931375406815075      0.0620393938224549 
 T17-2693         7989.511097426971            2054.5420084628427       0.024629952993612824           0.005705042137676041     680387.1535390004        126694.97292519794    0.002533590768415417   0.0002298666723436467   0.0028470751346643913  0.00025848312003331575    0.005381379721313979  0.00029315382798837035    0.006716385671057416   0.0002715431525767363    0.012901447693804233  0.00012806997752799068    0.023835599936826702   0.0005461532740361687    0.034974135373107895    0.001166469089852271    0.010275737343820902  0.00015190614872512818    0.029463089869458472   0.0008222835566322607    0.021648715845457436   0.0003964077942230948    0.002067241305557037  0.00017897594481883772     0.03698805870864712   0.0012935180394626482   4.777554912209353       0.4343231738372139       12000.0                20.0            12000.0               0.0                50.0             1000.0        9986.528415921577               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    1447787.667671553  1.0685262129864848e-07  1.1185053890302305e-07  1.0729465658499995e-07  1.4316081338348905e+32   6.906626278571702e+29    6.906625468843437e+29      8.097282656382315e+22  1.4316075229460262e+32  6.1088886445348315e+25   704747.2739732148        704747.232854189       0.04111902572814591    743040.3936983385         743040.327964743        0.06573359557050255  1.4671867960017636e+47  1.4671866362722458e+47   1.5972951784114086e+40   0.0024479505944046027    0.002720733540107106    0.005274637198290438   0.0065707164191721274    0.012827162756198855     0.02400871498923444    0.035472248560080445   0.0020339371400576066     0.01019457273433046    0.021744873566237593     0.02980358580726833     0.03745170713528505 
 T17-2712         5981.404727475419            2420.2227947802526       0.011286581250362554            0.00890557010069478    309933.86336152366         80286.45752098346    0.003598827096424493   0.0003017889276900451    0.004160525696919182   0.0004690080497340096      0.0066322360506563   0.0004988119120158336    0.007659280762953504  0.00048217465867583776    0.012627581097075784  0.00020860690356704295      0.0200076759995675   0.0006163407208103403    0.028036745234407325   0.0009760483519302217    0.010405352453214833   0.0003051477195134258     0.02419128346725624   0.0007989814078696951     0.01863436533707495  0.00046599658743005484   0.0028669749935830895  0.00021932658085708654    0.029499924865028605   0.0009839247879936024  10.227205584831315       0.9297459622573924       10000.0                20.0            10000.0               0.0                50.0             1000.0         7986.28855034131               1.0                     0.004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    696502.7307900768  3.1665470306283564e-07   3.311866053387656e-07  3.1794075762551297e-07  1.1209957505332966e+32   4.371740320690206e+29   4.3717366573879285e+29     3.6633022777714065e+23  1.1209930580820223e+32  2.6924512743852647e+26   342363.9216088265      342363.79570375005        0.1259050764848141    354138.8091812503       354138.61843162373        0.19074962657802155    9.95659554303235e+46   9.956588243652865e+46     7.29937948620732e+40   0.0036284666342442933   0.0040024793628955615    0.006410190724894155    0.007378212801868664    0.012544733935434135    0.020160097694431573    0.028157140521757936   0.0029243229376041072     0.01023083423977528     0.01871404873363281     0.02440466155909123    0.029452630962169744 
 T17-2679        11940.655451465605            237.96271912832398       0.029999999767540957         1.5246607162280416e-06    1581160.6872717119          79058.0343635856   0.0025897797302304325  1.7021457716972785e-05     0.00301564901192389  1.3714510735455584e-05    0.006267501144919631  1.2779586180738581e-05    0.008260027965660102  2.9452861219564446e-06    0.017371912968107438   4.111697816747247e-05     0.03531810222484832  0.00019135047994909722    0.053330743050343694   0.0003447612141883629    0.013655180401255716   2.807265949301942e-05     0.04428129581595394   0.0002629139392157168     0.03161447763820433  0.00015632736579343056     0.00210365514910597  1.3886108511861528e-05     0.05665198822702274   0.0003745676617586844  145.49349225232194        13.22668111384745       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2738124.8126440733   7.288453379891663e-13    8.02862630589726e-13   7.351911569498548e-13   2.155733153764472e+32  1.1790271835613813e+30   1.1790271835608115e+30      5.697416446539329e+17  2.1557331537608437e+32   3.628256368818518e+20  1149827.8794312791      1149827.8794310521    2.2713736113094382e-07    1588296.933212796       1588296.9332122942      5.017079768582225e-07  2.5124433334492154e+47   2.512443333448728e+47    4.875682086694616e+34   0.0025857130960519337   0.0030123817202600757    0.006264428529917666    0.008259314509806139    0.017381630552876302    0.035363624698426195    0.053412927601081905    0.002100342612724201    0.013661810074324559     0.03165165307667661     0.04434388912230563    0.056741375190494825 
 T17-2690         7415.277721564415            2116.6442175861703        0.02239402059070774            0.00690392518066174     765432.0849980293        141286.17411924386   0.0035713591307226485    0.000321290153387034   0.0040094331677128295  0.00037955558723418186    0.007348621566636861  0.00042070100273165566    0.009039731777382369   0.0004023058094802498     0.01690123284452759  0.00020181993817250775    0.030387102054950262   0.0006670230031897953     0.04416326430476767   0.0014695962903612985    0.013528421074750514   0.0002452379375542536     0.03739254264905845   0.0010223168858262033    0.027718722652934864   0.0004776784908687288   0.0029025822834380715   0.0002455546698223945     0.04662795670949433   0.0016233641060180825  21.965858552717847       1.9968962320652588        8000.0                20.0             8000.0               0.0                50.0              500.0         6994.98851466514               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1431888.0747226737   5.166097699727019e-09   5.676679876028263e-09    5.20994507755483e-09  1.7971815292957018e+32   7.187620235851004e+29     7.18762019670236e+29     3.9148644924918894e+21  1.7971814997605204e+32   2.953518144043798e+24   680649.3356099153       680649.3336218976      0.001988017716808951    751238.7391127581        751238.7359346781      0.0031780799829180663  1.1823456910728047e+47  1.1823456833502213e+47    7.722583542347413e+38    0.003543989487619084     0.00391616259155803    0.007289200984917481    0.008954705894099772     0.01688848570518069    0.030470697087922518     0.04438660163063668   0.0029157387361415004    0.013487983856338594    0.027763461591516585    0.037563935568690116     0.04678049603851448 
 T17-2684         8255.733470527655            1941.9165858122676       0.026322562640566188           0.004881225435711899     2167037.495864117        343522.93779796123     0.00711780856739437   0.0005312743829582304    0.008019491938279265   0.0005909325022798019    0.015413303038655022     0.00068360597954382     0.01941339775815804   0.0006458152818648945     0.03784694973766889   0.0003234000037354201      0.0709787884460113    0.001327421741049611     0.10464229329378555   0.0028108601137399824     0.03006578233850973   0.0003637603700534465     0.08792579895698543   0.0019930102987393426     0.06432175024021687   0.0009665381004702426     0.00580979370477772  0.00041866385480727444     0.11079567635954449   0.0031122174033434446   7.699390323005037       0.6999445748186397       13000.0                20.0            13000.0               0.0                50.0             2000.0        9070.115480593535               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   4065470.9587190715  2.0099707896577055e-05   2.052640303215402e-05  2.0138023729738287e-05   4.322645278922489e+32  1.9320086698644827e+30   1.9319929578333601e+30     1.5712031122616128e+25   4.322545220804002e+32  1.0005811848690397e+28  1663676.0236868896      1663669.7598139208         6.263872968889275   2401794.9350321745       2401781.0991972466         13.835834927687785   3.442117913653903e+47  3.4421044677579587e+47    1.344589594405717e+42    0.006973172133467632    0.008018991134230113    0.015309737861494708    0.019443091341918482      0.0379102148346893      0.0716984608212045     0.10568408713962914    0.005604696392199327     0.03015612136163973      0.0649264950605449     0.08875503624626775      0.1120872072292635 
 T17-2856         6813.454199674317             2519.322107014069      0.0005515914517699584          0.0011856401395867254    1967369.1096435995         670825.3924469749     0.04535954005377526   0.0013056662263929806      0.0567611240026453    0.004177479545434012      0.0756249532174148    0.004175493200697549     0.08170796388189999   0.0031532079231974194      0.1239562896199062   0.0014913828863498282     0.17171060188503467     0.00374577278747348     0.21085160565268385    0.005559026855736839     0.10397947117623871    0.002026187793079504     0.19557772849851576    0.004040389932820601      0.1626964852456852   0.0031534869338254454    0.034372331042230114   0.0007159283617201666     0.21461926841325518    0.006555057018232349   8.460607490581598        0.769146135507418       13000.0                20.0            13000.0               0.0                50.0             2000.0        9067.898110876662               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    4765648.487555234  2.3561388953521118e-05  2.4061571847005674e-05  2.3606303747946748e-05   8.937331864463858e+32   3.274376615239088e+30   3.2743466710573034e+30     2.9944181784415726e+25   8.937083159532613e+32   2.487049312454414e+28   2385748.654985105      2385738.9707830176         9.684202087676251   2379899.8325701333       2379885.9553832673          13.87718686584487    7.24196597633239e+47   7.241900043628158e+47    6.593270423137797e+42    0.045056564873023494     0.05478683106858768     0.07348851270139264     0.08021742892635633     0.12362660677823861     0.17373443468440491      0.2126696033288154     0.03421270654169388     0.10311746870101847     0.16445457546077974     0.19762667161419262      0.2161078495459989 
 T17-2860         6093.394904807281            2789.1107767415515      0.0032231421535227423            0.00423286319764279     172331.4234809358        54336.845467321975    0.003573408243882155   0.0003347649734005868     0.00438926910966596   0.0005064670135597409     0.00614817486764603  0.00044608984103752385    0.006749563145936355    0.000368508730771191     0.01025574615508771   0.0003314006882717748    0.014606697873822523   0.0004278766499854932    0.019241714339815127   0.0011987047132293392    0.008621465468452966  0.00029028659620065797    0.017158987895307676    0.000524611880783195    0.013804524287452664   0.0003604171037559255   0.0027556237759110364  0.00021629442628947633    0.019961241182340803   0.0015979442607423533  10.280775018714115       0.9346159107921923       11000.0                20.0            11000.0               0.0                50.0              500.0         9997.28127050154               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825      498461.45808539   6.129639193317668e-12   6.747277960722521e-12   6.182617196717033e-12   7.573831782836101e+31   3.157241845057782e+29   3.1572418449798803e+29       7.79016171922893e+18    7.57383178218908e+31   6.470210636311448e+21  251858.87423457412       251858.8742320547    2.5194043012374286e-06    246602.5838508158       246602.58384720556      3.610234892080241e-06   6.855183382491845e+46   6.855183382320318e+46   1.7152795566310582e+36    0.003793222100225322   0.0044307522857442916     0.00601804438504999     0.00666723639236712    0.010481561103428865    0.015011503478450356    0.018390831877290095    0.002897223997339874    0.008681908755365222    0.014194262911678128     0.01708259430079123    0.018675941792575423 
 T17-2741         6537.474169584964             3172.845445488918        0.00513853088282889           0.007476496475805958    1185965.6553990212         332597.2737582137    0.022159263012343777    0.002192853239160639    0.026793461197349287   0.0028491364999354233      0.0379151589290586   0.0022608943748379353    0.042021556017279416     0.00182680325000041     0.06459154626179031   0.0019394376740367349     0.09296876931152692     0.00224861054670002     0.12154732030720948    0.007184832511835924     0.05409972570647384    0.001560989113782423     0.10877284136776477    0.002921461836585921     0.08783231609422636    0.001990163559909635    0.017073400467011883   0.0014748281338315444     0.12601612325272463    0.009800344021860915   7.704039095662927       0.7003671905148116       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    3638941.537814194   9.686284433797882e-13  1.0669967132690745e-12    9.77061975737723e-13   4.800365573421006e+32  2.0184819598881943e+30   2.0184819598869634e+30      1.231030405182688e+18   4.800365573410781e+32  1.0224468128274231e+21  1854520.1785107525      1854520.1785103546    3.9812566279796054e-07   1784421.3593034423       1784421.3593028719      5.705027805818276e-07  4.4185849207937224e+47   4.418584920791012e+47    2.710548719918121e+35    0.023821754483603078     0.02746655072980535     0.03758999729121596      0.0419049866467268     0.06598749645302279      0.0950393410066137      0.1164025911969811    0.017998089018596737    0.054655432068245864       0.089903516264157     0.10814664040864932     0.11820934594089755 
 T17-2847         5975.540692132872             2385.061468387876       0.018364843705570805            0.00987855701608615     590874.9914441331        128292.95765060195    0.005159691506817526  0.00042760539024899486   0.0059245196994591135   0.0006059573291604791    0.009883789097989704   0.0006740965023122951    0.011706156517764408   0.0007168776004122507    0.020013504695281514   0.0003946262037768566     0.03300696762910732   0.0007963914135525516    0.046471742166688534   0.0016572571260570254     0.01634845970669112   0.0005013662346842613     0.03996669276531967   0.0011976575626496113     0.03056359620471291    0.000584022416708649      0.0041154641029862  0.00031560655030588096     0.04896175614940268   0.0017331114142868434   4.217046828938737       0.3833678935398852       11000.0                20.0            11000.0               0.0                50.0             5000.0        5028.374288117088               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    983959.4462798013   7.433557769544348e-05   7.473739386856511e-05   7.437207078263984e-05  1.9619578696579036e+32   5.308728651207422e+29   5.3081475666880466e+29      5.810845193762042e+25  1.9615878205965386e+32    3.70049061365205e+28   376630.7712306885       376607.6052912555         23.16593943300801    607328.6750491124          607277.50541085         51.169638262435484   6.289032884297272e+46    6.28853560918871e+46   4.9727510856241075e+42    0.005107539615314845     0.00602897754217913     0.01005571115648856     0.01209058605345747     0.02035711616518982     0.03338188271847139     0.04640211042055501    0.003986869184134983    0.016719755155866368    0.031008306329180314    0.040055473975577384     0.04906068754934224 
 T17-2932         4277.899783472141            2361.8073894024037       0.010732678360829462           0.009526358597955711     455819.7303663761         122063.8975184777    0.009319403070654951   0.0009648005272038704    0.011453399296861799   0.0014781442330583114    0.016853892122307264   0.0012780203584376794     0.01885744588704613   0.0010346549094991607    0.028664210450106135   0.0007522911088293197     0.04167280935958714   0.0013013384147214212    0.056642095147981325   0.0031591943596781117    0.024170105930487858   0.0007709109590408789    0.049555336571418834   0.0017275942411505696     0.03936737388588088   0.0011052452235089541    0.007226783055625531   0.0006669307373844145     0.05951242775024429    0.004057083228150874  11.078076530291701       1.0070978663901546        5000.0                20.0             5000.0               0.0                50.0             5000.0       1904.8937323785708               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    625323.3149934959   0.0001741406662199924  0.00017412876645959277   0.0001741405354743928  2.4696295994429545e+32  4.2203670580972195e+29    4.219047421593017e+29     1.3196365042022994e+26  2.4686340169991233e+32   9.955824438314433e+28   263134.6496616659       263067.6368504911         67.01281117477748   362188.66533183056        362081.5374767853          107.1278550452149   9.379694335434676e+46    9.37709117939472e+46    2.603156039954468e+43    0.009333135427624218     0.01153364976712183    0.017461226144547783    0.019833900476261428    0.029258054073315193    0.041676224792400386    0.056208752421646135    0.007188346777690497     0.02497314507037593     0.03972222149915387    0.049129639230227735     0.05960903532376947 
