 redshift id F0378 F0378_err F0395 F0395_err F0410 F0410_err F0430 F0430_err F0515 F0515_err F0660 F0660_err F0861 F0861_err sdss.up sdss.up_err sdss.gp sdss.gp_err sdss.rp sdss.rp_err sdss.ip sdss.ip_err sdss.zp sdss.zp_err
0.001825 T17-0179 5.121238e-02 1.809888e-02 7.550443e-02 2.243025e-02 7.652818e-02 2.105601e-02 8.189821e-02 1.591505e-02 1.532357e-01 1.428479e-02 1.824245e-01 6.279467e-03 2.184759e-01 1.117491e-02 2.577553e-02 2.374014e-04 1.020601e-01 9.400086e-04 1.684168e-01 1.551176e-03 2.146161e-01 1.976687e-03 2.101853e-01 1.935879e-03
0.001825 T17-0140 2.620884e-02 1.310442e-02 1.346493e-03 6.732467e-04 0.000000e+00 9.900000e+01 1.714833e-03 8.574165e-04 1.657211e-02 8.286057e-03 2.253919e-02 6.996406e-03 4.606795e-02 1.092534e-02 2.902047e-03 1.069154e-04 1.307576e-02 3.612965e-04 2.594838e-02 4.779869e-04 3.762348e-02 6.930501e-04 4.153794e-02 7.651572e-04
0.001825 T17-0446 6.914250e-02 2.087453e-02 1.248569e-02 6.242844e-03 4.607520e-02 2.303760e-02 8.533140e-03 4.266570e-03 9.544046e-02 1.596108e-02 1.497114e-01 7.283174e-03 1.759837e-01 1.271639e-02 1.235033e-02 1.137508e-04 6.662621e-02 6.136500e-04 1.115459e-01 1.027376e-03 1.675318e-01 1.543025e-03 1.727930e-01 1.591482e-03
0.001825 T17-0438 0.000000e+00 9.900000e+01 3.604981e-02 1.802490e-02 3.465287e-02 1.732643e-02 3.827159e-02 1.913580e-02 5.784237e-02 1.634209e-02 8.266485e-02 8.451900e-03 7.012625e-02 1.113129e-02 9.037804e-03 1.664825e-04 3.420837e-02 3.150707e-04 4.831018e-02 4.449532e-04 6.074147e-02 5.594496e-04 6.311752e-02 5.813338e-04
0.001825 T17-0365 2.170099e-02 1.085050e-02 3.539076e-02 1.769538e-02 3.209606e-02 1.604803e-02 2.322744e-02 1.161372e-02 1.483353e-02 7.416766e-03 3.239889e-02 7.269799e-03 4.215960e-02 1.095197e-02 3.196787e-03 1.472175e-04 1.962573e-02 3.615193e-04 3.505656e-02 6.457657e-04 4.954284e-02 4.563064e-04 5.044952e-02 4.646573e-04
0.001825 T17-0401 1.556494e-02 7.782472e-03 1.494046e-02 7.470230e-03 0.000000e+00 9.900000e+01 1.572228e-02 7.861138e-03 1.812890e-02 9.064451e-03 4.394879e-02 7.792475e-03 4.272430e-02 1.094524e-02 2.862846e-03 1.582067e-04 9.796728e-03 3.609248e-04 1.824695e-02 5.041817e-04 2.501771e-02 6.912650e-04 2.543238e-02 9.369634e-04
0.001825 T17-0399 0.000000e+00 9.900000e+01 1.627833e-02 8.139167e-03 3.536387e-03 1.768193e-03 2.280513e-02 1.140257e-02 3.017331e-02 1.508665e-02 4.469942e-02 7.258772e-03 3.685369e-02 1.152278e-02 8.528016e-03 1.570919e-04 2.287612e-02 4.213936e-04 3.402115e-02 6.266928e-04 4.594381e-02 4.231581e-04 4.511004e-02 8.309576e-04
0.001825 T17-0388 1.008153e-02 5.040765e-03 1.554886e-02 7.774428e-03 1.646882e-02 8.234410e-03 2.719463e-02 1.359732e-02 1.725729e-02 8.628646e-03 3.970709e-02 6.994836e-03 4.676571e-02 1.060660e-02 4.277714e-03 1.575968e-04 1.514220e-02 4.183944e-04 2.360538e-02 4.348273e-04 3.517972e-02 6.480345e-04 3.565564e-02 6.568012e-04
0.001825 T17-0451 1.817531e-02 9.087657e-03 0.000000e+00 9.900000e+01 3.985323e-03 1.992662e-03 2.921109e-02 1.460554e-02 6.627452e-03 3.313726e-03 3.213115e-02 7.946498e-03 4.494315e-02 1.097972e-02 3.502481e-03 1.290362e-04 1.959677e-02 3.609859e-04 3.190325e-02 5.876797e-04 4.532931e-02 4.174984e-04 4.547203e-02 8.376257e-04
0.001825 T17-0435 2.690931e-03 1.345466e-03 1.248550e-02 6.242751e-03 5.202303e-03 2.601151e-03 6.923509e-03 3.461755e-03 2.726917e-02 1.363459e-02 3.071585e-02 7.258071e-03 4.453551e-02 1.082836e-02 4.923955e-03 1.360539e-04 1.012562e-02 3.730416e-04 2.139752e-02 3.941568e-04 3.056350e-02 5.630005e-04 3.292155e-02 6.064373e-04
0.001825 T17-0449 4.331618e-03 2.165809e-03 1.105980e-02 5.529902e-03 1.698460e-02 8.492298e-03 1.904744e-02 9.523718e-03 2.581814e-02 1.290907e-02 2.923905e-02 6.748582e-03 4.812143e-02 1.278748e-02 2.766505e-03 1.274023e-04 1.755833e-02 3.234364e-04 3.012126e-02 5.548541e-04 4.391613e-02 4.044825e-04 4.824840e-02 8.887683e-04
0.001825 T17-0481 0.000000e+00 9.900000e+01 3.805796e-02 1.902898e-02 8.036728e-04 4.018364e-04 0.000000e+00 9.900000e+01 5.400563e-02 1.575995e-02 3.548919e-02 7.330752e-03 4.889098e-02 1.147186e-02 2.128280e-03 1.176131e-04 1.498084e-02 4.139359e-04 2.414881e-02 4.448374e-04 3.645638e-02 6.715514e-04 3.807401e-02 7.013493e-04
0.001825 T17-0429 1.837453e-02 9.187265e-03 4.009788e-02 2.004894e-02 3.829186e-02 1.914593e-02 1.425965e-03 7.129824e-04 8.254540e-03 4.127270e-03 5.794229e-02 6.621368e-03 6.893867e-02 1.124481e-02 6.470637e-03 1.191935e-04 3.038779e-02 2.798819e-04 4.229647e-02 3.895649e-04 5.825544e-02 5.365524e-04 6.198551e-02 5.709076e-04
0.001825 T17-0318 3.388659e-04 1.694329e-04 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 2.683397e-03 1.341698e-03 1.991733e-02 9.958663e-03 2.773829e-02 6.242227e-03 4.956456e-02 1.133505e-02 1.672235e-03 1.386167e-04 7.695033e-03 3.543694e-04 1.517039e-02 4.191733e-04 2.251892e-02 6.222207e-04 2.240711e-02 6.191312e-04
0.001825 T17-0387 1.201202e-02 6.006012e-03 1.401848e-02 7.009241e-03 4.980858e-02 2.375116e-02 2.444608e-02 1.222304e-02 4.558822e-02 1.565297e-02 5.989920e-02 6.889355e-03 7.563372e-02 1.101749e-02 4.766652e-03 1.317074e-04 2.438016e-02 4.490992e-04 4.567890e-02 4.207182e-04 7.037586e-02 6.481857e-04 7.092655e-02 6.532577e-04
0.001825 T17-0414 0.000000e+00 9.900000e+01 3.658794e-02 1.829397e-02 3.752120e-02 1.876060e-02 4.597093e-02 1.874947e-02 2.593799e-02 1.296900e-02 1.875115e-02 7.095456e-03 3.938758e-02 1.101080e-02 2.769003e-03 1.275173e-04 1.288892e-02 3.561341e-04 1.761827e-02 4.868107e-04 2.864735e-02 5.277038e-04 2.780322e-02 7.682312e-04
0.001825 T17-0402 3.465342e-02 1.732671e-02 1.266930e-02 6.334651e-03 0.000000e+00 9.900000e+01 3.439721e-03 1.719861e-03 5.941333e-02 1.483560e-02 3.667606e-02 7.089110e-03 3.749995e-02 1.091242e-02 2.471201e-03 1.138030e-04 1.285647e-02 3.552373e-04 2.339856e-02 4.310175e-04 3.536003e-02 6.513558e-04 3.432829e-02 6.323504e-04
0.001825 T17-0528 4.994208e-02 2.153151e-02 6.984453e-02 2.432724e-02 1.906937e-03 9.534687e-04 1.769567e-02 8.847835e-03 4.708511e-02 1.582166e-02 3.352754e-02 7.950434e-03 2.177214e-02 1.062058e-02 4.163726e-03 1.150480e-04 1.387421e-02 2.555724e-04 2.112439e-02 3.891256e-04 3.042069e-02 5.603698e-04 3.059915e-02 5.636572e-04
0.001825 T17-0503 1.576552e-02 7.882762e-03 6.090661e-04 3.045331e-04 4.968309e-02 2.480061e-02 9.442672e-02 2.109856e-02 6.067440e-02 1.590379e-02 1.023041e-01 6.843577e-03 9.155548e-02 1.087699e-02 1.391731e-02 1.281832e-04 4.946121e-02 4.555546e-04 6.321558e-02 5.822370e-04 8.613875e-02 7.933672e-04 8.123296e-02 7.481832e-04
0.001825 T17-0498 2.809806e-02 1.404903e-02 6.002053e-03 3.001027e-03 7.902182e-03 3.951091e-03 1.748018e-03 8.740091e-04 0.000000e+00 9.900000e+01 6.130037e-03 3.065019e-03 3.731857e-02 1.085577e-02 2.044426e-03 9.414932e-05 5.319655e-03 3.429708e-04 1.030471e-02 3.796395e-04 1.726897e-02 4.771592e-04 1.747557e-02 6.438239e-04
0.001825 T17-0412 3.411081e-02 1.705540e-02 6.394296e-02 2.458288e-02 5.174628e-02 2.415535e-02 7.492435e-03 3.746217e-03 0.000000e+00 9.900000e+01 2.758929e-02 6.475546e-03 2.075767e-02 1.037884e-02 1.164995e-03 9.657001e-05 7.501053e-03 2.763490e-04 1.367024e-02 3.777227e-04 2.106049e-02 5.819228e-04 2.370519e-02 6.549987e-04
0.001825 T17-0425 1.432501e-02 7.162505e-03 9.176039e-03 4.588020e-03 6.827018e-03 3.413509e-03 3.241222e-02 1.620611e-02 3.374407e-02 1.551744e-02 6.315828e-02 7.957525e-03 5.283694e-02 1.533778e-02 9.197970e-03 8.471644e-05 3.275485e-02 3.016833e-04 4.860842e-02 4.477001e-04 6.160806e-02 5.674312e-04 6.614900e-02 6.092548e-04
0.001825 T17-0507 6.350857e-02 2.355700e-02 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 5.454581e-02 1.965653e-02 4.620465e-02 1.800695e-02 4.106150e-02 7.018180e-03 4.946833e-02 1.104516e-02 6.515325e-03 1.200167e-04 2.126090e-02 3.916403e-04 3.228962e-02 2.973984e-04 5.014668e-02 4.618680e-04 5.256977e-02 4.841855e-04
0.001825 T17-0464 0.000000e+00 9.900000e+01 1.919490e-02 9.597452e-03 3.684757e-02 1.842379e-02 0.000000e+00 9.900000e+01 2.309282e-02 1.154641e-02 5.336712e-02 6.805482e-03 5.236047e-02 1.204020e-02 4.415903e-03 1.220159e-04 1.950351e-02 3.592680e-04 3.622953e-02 3.336863e-04 5.187299e-02 4.777679e-04 5.425443e-02 4.997018e-04
0.001825 T17-0455 2.080899e-02 1.040450e-02 2.015364e-02 1.007682e-02 2.867688e-02 1.433844e-02 1.246791e-02 6.233954e-03 5.547161e-02 1.376916e-02 4.964234e-02 7.445017e-03 7.222299e-02 1.098445e-02 6.491414e-03 1.195763e-04 1.760299e-02 3.242591e-04 3.241087e-02 2.985152e-04 4.473696e-02 4.120426e-04 5.084197e-02 4.682718e-04
0.001825 T17-0536 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 3.583582e-02 1.791791e-02 3.674951e-02 1.837476e-02 9.828904e-02 1.508370e-02 8.108151e-02 6.983947e-03 1.014456e-01 1.110445e-02 1.197711e-02 1.103133e-04 4.548403e-02 4.189234e-04 5.932384e-02 5.463927e-04 9.091401e-02 8.373489e-04 8.771966e-02 8.079280e-04
0.001825 T17-0356 5.305804e-03 2.652902e-03 3.094427e-03 1.547214e-03 2.214790e-02 1.107395e-02 0.000000e+00 9.900000e+01 1.368596e-02 6.842980e-03 2.461192e-02 7.022170e-03 4.034929e-02 1.070490e-02 3.005120e-03 1.107127e-04 1.192819e-02 3.295881e-04 2.483982e-02 4.575665e-04 4.207741e-02 3.875473e-04 4.572938e-02 8.423663e-04
0.001825 T17-0454 1.709230e-02 8.546148e-03 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 4.816218e-02 2.326192e-02 0.000000e+00 9.900000e+01 5.130387e-02 6.275803e-03 8.893418e-02 1.178710e-02 2.915561e-03 1.074132e-04 1.395076e-02 3.854736e-04 3.701160e-02 3.408895e-04 5.942541e-02 5.473282e-04 6.895835e-02 6.351299e-04
0.001825 T17-0436 1.512657e-02 7.563286e-03 3.866557e-02 1.933279e-02 8.490058e-03 4.245029e-03 1.033188e-03 5.165940e-04 3.443124e-02 1.532517e-02 3.582595e-02 6.306925e-03 6.095650e-02 1.000613e-02 3.139080e-03 1.156480e-04 2.020994e-02 3.722808e-04 3.421326e-02 3.151158e-04 5.062772e-02 4.662985e-04 4.935831e-02 4.546068e-04
0.001825 T17-2075 8.406835e-03 4.203417e-03 8.384439e-03 4.192220e-03 1.787085e-02 8.811717e-03 1.933824e-02 8.723655e-03 2.160416e-02 7.024753e-03 3.268904e-02 3.556142e-03 6.282146e-02 8.150952e-03 2.911802e-03 1.340935e-04 1.371101e-02 3.788491e-04 2.817372e-02 5.189791e-04 4.657249e-02 4.289485e-04 4.933553e-02 4.543971e-04
0.001825 T17-2129 0.000000e+00 9.900000e+01 1.105303e-02 5.526515e-03 2.884392e-03 1.442196e-03 1.307472e-02 6.537362e-03 2.879843e-02 6.638765e-03 2.970665e-02 3.053111e-03 2.649773e-02 8.718797e-03 3.985288e-03 1.468234e-04 1.546321e-02 4.272644e-04 2.098974e-02 3.866453e-04 2.993986e-02 5.515127e-04 2.946138e-02 5.426986e-04
0.001825 T17-0718 1.551905e-02 7.759523e-03 0.000000e+00 9.900000e+01 9.108189e-04 4.554095e-04 0.000000e+00 9.900000e+01 4.997306e-03 2.498653e-03 2.258455e-02 3.577783e-03 3.829398e-02 8.865437e-03 1.880292e-03 1.212269e-04 8.313913e-03 3.062959e-04 2.000880e-02 3.685758e-04 3.406897e-02 6.275737e-04 3.739612e-02 6.888620e-04
0.001825 T17-1147 5.104972e-03 2.552486e-03 0.000000e+00 9.900000e+01 3.000377e-02 1.052235e-02 1.452823e-02 7.264116e-03 4.490227e-02 7.780193e-03 9.798670e-02 3.761231e-03 1.384160e-01 7.939596e-03 7.412919e-03 1.365510e-04 4.256504e-02 3.920385e-04 8.165218e-02 7.520444e-04 1.289929e-01 1.188068e-03 1.297903e-01 1.195413e-03
0.001825 T17-1140 1.914137e-02 7.333029e-03 2.357497e-02 1.110009e-02 1.476933e-02 7.384663e-03 3.031232e-02 9.038047e-03 4.285001e-02 7.718476e-03 5.643619e-02 4.035584e-03 7.272276e-02 8.611344e-03 1.098521e-02 2.023551e-04 4.007325e-02 3.690882e-04 6.092000e-02 5.610939e-04 8.418597e-02 7.753814e-04 8.186861e-02 7.540378e-04
0.001825 T17-1111 1.488499e-02 7.442493e-03 0.000000e+00 9.900000e+01 8.822380e-03 4.411190e-03 0.000000e+00 9.900000e+01 2.215315e-02 6.885208e-03 2.383072e-02 3.324619e-03 3.961971e-02 7.585558e-03 1.280051e-03 1.532661e-04 1.041432e-02 3.836778e-04 1.753457e-02 4.844981e-04 3.137623e-02 5.779715e-04 3.196116e-02 5.887464e-04
0.001825 T17-1114 1.109676e-02 5.548382e-03 9.992797e-03 4.996398e-03 1.992118e-02 9.960591e-03 1.575095e-02 7.875475e-03 2.246192e-02 6.577853e-03 3.474782e-02 3.148449e-03 4.864379e-02 7.730947e-03 4.919076e-03 1.359191e-04 1.897313e-02 3.494979e-04 2.994016e-02 5.515182e-04 4.138719e-02 3.811901e-04 4.413956e-02 8.130807e-04
0.001825 T17-1435 8.383215e-02 7.505030e-03 7.917011e-02 1.132455e-02 1.376474e-01 1.078833e-02 1.385042e-01 8.329420e-03 2.031324e-01 7.245753e-03 3.023039e-01 3.657222e-03 3.498491e-01 8.388594e-03 4.886922e-02 4.501022e-04 1.769845e-01 1.630087e-03 2.622386e-01 2.415307e-03 3.339759e-01 3.076032e-03 3.132829e-01 2.885442e-03
0.001825 T17-2059 1.343645e-02 6.718223e-03 2.511795e-02 1.255897e-02 1.494246e-02 7.471228e-03 1.032573e-02 5.162863e-03 3.380258e-02 6.986572e-03 3.545275e-02 3.743682e-03 5.550468e-02 8.417921e-03 7.015605e-03 1.292322e-04 2.363943e-02 4.354543e-04 3.639757e-02 3.352340e-04 4.994763e-02 4.600347e-04 5.000428e-02 4.605564e-04
0.001825 T17-1988 5.824701e-03 2.912351e-03 1.471617e-02 7.358087e-03 2.915001e-03 1.457500e-03 1.546271e-02 7.731356e-03 1.896361e-02 6.923306e-03 3.456566e-02 3.149331e-03 4.642145e-02 7.343157e-03 2.438998e-03 1.123200e-04 1.385539e-02 3.828387e-04 2.465396e-02 4.541426e-04 3.472117e-02 6.395877e-04 3.408927e-02 6.279475e-04
0.001825 T17-1341 4.975754e-02 8.272564e-03 3.588717e-02 1.132642e-02 4.595371e-02 8.985541e-03 6.048216e-02 1.086894e-02 8.652923e-02 8.009842e-03 1.163108e-01 3.455514e-03 1.417482e-01 8.237654e-03 2.415857e-02 2.225086e-04 7.682637e-02 7.075970e-04 9.458230e-02 8.711352e-04 1.332103e-01 1.226912e-03 1.249033e-01 1.150402e-03
0.001825 T17-1647 1.330566e-02 6.652831e-03 1.137899e-02 5.689494e-03 1.178998e-02 5.894989e-03 2.466767e-02 8.072743e-03 1.372183e-02 6.740126e-03 2.025755e-02 3.281684e-03 3.221537e-02 8.349186e-03 2.578400e-03 1.187397e-04 8.584724e-03 3.162729e-04 1.940719e-02 3.574936e-04 3.137983e-02 5.780377e-04 3.504783e-02 6.456049e-04
0.001825 T17-1508 3.870118e-04 1.935059e-04 4.549263e-03 2.274632e-03 0.000000e+00 9.900000e+01 1.084897e-02 5.424483e-03 4.582095e-02 6.846629e-03 7.134377e-02 3.569517e-03 1.185048e-01 8.369368e-03 4.163770e-03 1.150492e-04 2.494175e-02 2.297220e-04 5.226663e-02 4.813935e-04 8.756326e-02 8.064875e-04 9.593025e-02 8.835502e-04
0.001825 T17-1333 1.596104e-02 7.980522e-03 0.000000e+00 9.900000e+01 2.873665e-02 1.051791e-02 0.000000e+00 9.900000e+01 2.485280e-02 8.352283e-03 4.554729e-02 3.807327e-03 4.899727e-02 1.058368e-02 3.850470e-03 1.063924e-04 1.934172e-02 3.562877e-04 3.526411e-02 3.247945e-04 5.142106e-02 4.736054e-04 5.183104e-02 4.773815e-04
0.001825 T17-1222 7.537225e-03 3.768613e-03 6.413157e-03 3.206578e-03 8.671007e-03 4.335504e-03 1.366422e-02 6.832108e-03 3.436182e-03 1.718091e-03 2.422306e-02 3.102720e-03 4.942816e-02 8.111459e-03 1.861760e-03 1.028847e-04 1.124119e-02 3.106057e-04 2.226164e-02 4.100746e-04 3.430099e-02 6.318476e-04 4.043135e-02 7.447729e-04
0.001825 T17-1368 1.972383e-02 7.896337e-03 8.316285e-03 4.158143e-03 6.495072e-03 3.247536e-03 1.056373e-02 5.281863e-03 2.550491e-02 7.006202e-03 3.520644e-02 3.256702e-03 3.509993e-02 8.384310e-03 4.106004e-03 1.134531e-04 1.440198e-02 2.652942e-04 2.507733e-02 4.619415e-04 3.972856e-02 3.659136e-04 4.041665e-02 7.445023e-04
0.001825 T17-1929 1.831975e-02 8.228864e-03 8.201311e-03 4.100656e-03 3.408519e-02 9.579753e-03 2.476979e-02 7.747821e-03 6.525058e-02 6.897192e-03 9.688881e-02 3.431344e-03 1.354627e-01 8.063304e-03 1.080147e-02 9.948518e-05 4.658877e-02 4.290985e-04 7.160466e-02 6.595032e-04 1.137354e-01 1.047542e-03 1.127396e-01 1.038371e-03
0.001825 T17-1979 3.099066e-02 7.058774e-03 4.991374e-02 1.145432e-02 4.297516e-02 9.378210e-03 5.515402e-02 7.715677e-03 1.154089e-01 7.632437e-03 1.627277e-01 3.407875e-03 2.092926e-01 8.242295e-03 2.285576e-02 2.105093e-04 8.345491e-02 7.686481e-04 1.223964e-01 1.127312e-03 2.091738e-01 1.926562e-03 1.873053e-01 1.725146e-03
0.001825 T17-1842 7.704956e-03 3.852478e-03 1.707144e-02 8.535720e-03 1.798799e-02 8.993995e-03 2.012321e-02 8.458580e-03 1.779166e-02 6.342104e-03 4.749573e-02 3.150762e-03 5.041385e-02 8.216739e-03 2.875657e-03 7.945734e-05 1.581474e-02 2.913182e-04 2.959732e-02 5.452029e-04 4.541194e-02 4.182595e-04 4.466483e-02 8.227566e-04
0.001825 T17-1681 5.905241e-03 2.952621e-03 1.484474e-02 7.422372e-03 1.691935e-02 8.459673e-03 6.091838e-03 3.045919e-03 3.901766e-02 6.930105e-03 3.208894e-02 3.163083e-03 5.976393e-02 8.274794e-03 5.936338e-03 1.093514e-04 2.019362e-02 3.719801e-04 3.053328e-02 5.624439e-04 4.348045e-02 4.004697e-04 4.234832e-02 7.800848e-04
0.001825 T17-1513 4.008475e-03 2.004238e-03 1.695746e-02 8.478728e-03 6.415016e-03 3.207508e-03 0.000000e+00 9.900000e+01 1.121010e-02 5.605048e-03 1.826451e-02 3.055482e-03 1.931489e-02 7.609760e-03 2.300940e-03 1.271546e-04 5.733481e-03 3.168438e-04 1.255445e-02 3.468922e-04 1.573381e-02 5.796551e-04 1.810112e-02 6.668699e-04
0.001825 T17-1685 0.000000e+00 9.900000e+01 1.210145e-02 6.050725e-03 1.967242e-02 9.836210e-03 1.134711e-02 5.673557e-03 2.312181e-02 6.689391e-03 3.024916e-02 3.045635e-03 5.289071e-02 8.091024e-03 2.881027e-03 7.960572e-05 1.447418e-02 2.666242e-04 2.615220e-02 4.817412e-04 4.129345e-02 3.803267e-04 4.139687e-02 7.625586e-04
0.001825 T17-1782 3.857389e-03 1.928695e-03 2.067493e-03 1.033746e-03 8.699266e-03 4.349633e-03 6.073101e-03 3.036550e-03 1.861562e-02 6.567044e-03 2.312405e-02 3.637867e-03 3.060618e-02 8.099850e-03 2.919587e-03 1.344519e-04 1.358506e-02 3.753690e-04 1.822492e-02 3.357155e-04 2.819774e-02 5.194216e-04 2.696339e-02 7.450259e-04
0.001825 T17-0852 1.698946e-02 8.494730e-03 2.846674e-02 1.423337e-02 2.021820e-02 1.010910e-02 2.104956e-02 9.266701e-03 2.700614e-02 7.566239e-03 3.491823e-02 3.511106e-03 4.785807e-02 7.482987e-03 3.603089e-03 1.327427e-04 1.739466e-02 3.204215e-04 2.992255e-02 5.511937e-04 4.747883e-02 4.372962e-04 5.079698e-02 4.678575e-04
0.001825 T17-0894 7.883812e-03 3.941906e-03 1.838366e-02 9.191829e-03 1.618315e-02 8.091576e-03 2.895525e-02 9.943781e-03 3.660832e-02 7.442541e-03 4.995242e-02 3.298382e-03 6.386043e-02 8.065315e-03 9.206516e-03 1.695903e-04 3.139587e-02 2.891667e-04 4.144711e-02 3.817420e-04 5.897249e-02 5.431567e-04 5.500533e-02 5.066178e-04
0.001825 T17-0948 2.421125e-02 9.958328e-03 3.504492e-02 1.669012e-02 1.815637e-02 9.078187e-03 1.659698e-02 8.298491e-03 3.925093e-02 8.234703e-03 5.560083e-02 4.212458e-03 7.333947e-02 8.697663e-03 5.682876e-03 1.570237e-04 2.875980e-02 5.297751e-04 5.044829e-02 4.646460e-04 7.510151e-02 6.917105e-04 7.467558e-02 6.877875e-04
0.001825 T17-0944 6.950761e-03 3.475381e-03 1.954696e-02 9.773478e-03 9.076644e-03 4.538322e-03 2.076474e-02 1.025545e-02 1.306440e-02 6.532199e-03 2.811292e-02 3.347862e-03 4.751744e-02 8.212125e-03 4.439956e-03 1.635740e-04 1.446499e-02 3.996824e-04 2.018842e-02 3.718845e-04 3.092857e-02 5.697254e-04 2.885231e-02 5.314791e-04
0.001825 T17-0934 8.545332e-03 4.272666e-03 2.767987e-03 1.383994e-03 3.949344e-02 1.130303e-02 2.364000e-02 8.789369e-03 4.213434e-02 8.738141e-03 8.394970e-02 4.251406e-03 1.170014e-01 8.892795e-03 7.711576e-03 1.420525e-04 4.286825e-02 3.948312e-04 7.260617e-02 6.687275e-04 1.143575e-01 1.053272e-03 1.159062e-01 1.067536e-03
0.001825 T17-0823 5.065554e-03 2.532777e-03 2.517603e-03 1.258802e-03 1.358015e-03 6.790076e-04 6.651624e-03 3.325812e-03 1.842481e-02 7.285862e-03 4.209816e-02 3.347328e-03 6.943453e-02 8.223515e-03 2.794554e-03 1.286940e-04 1.234506e-02 3.411066e-04 2.861010e-02 5.270175e-04 4.507431e-02 4.151497e-04 4.918661e-02 9.060508e-04
0.001825 T17-0963 1.403031e-02 7.015156e-03 1.072470e-02 5.362349e-03 3.773035e-02 9.980514e-03 2.950937e-02 8.279147e-03 4.655639e-02 8.259626e-03 6.064884e-02 3.236509e-03 6.999964e-02 9.028542e-03 9.562857e-03 1.761543e-04 3.721206e-02 3.427357e-04 6.034471e-02 5.557953e-04 8.339701e-02 7.681149e-04 8.185559e-02 7.539178e-04
0.001825 T17-1005 1.799638e-02 6.871419e-03 7.450112e-03 3.725056e-03 1.453308e-02 7.266542e-03 1.843305e-02 8.159149e-03 7.412403e-02 6.644988e-03 1.074882e-01 3.409702e-03 1.490050e-01 7.688465e-03 7.176460e-03 1.321953e-04 4.168402e-02 3.839241e-04 7.514395e-02 6.921013e-04 1.263700e-01 1.163911e-03 1.325357e-01 1.220699e-03
0.001825 T17-1037 3.884771e-03 1.942386e-03 2.077978e-02 1.038989e-02 2.919040e-02 9.552838e-03 2.387114e-02 8.186209e-03 3.436293e-02 7.644253e-03 6.014699e-02 3.066256e-03 7.841278e-02 7.133063e-03 8.888106e-03 1.637250e-04 3.138089e-02 2.890286e-04 4.879615e-02 4.494292e-04 6.760945e-02 6.227060e-04 6.833043e-02 6.293465e-04
0.001825 T17-1088 3.967513e-03 1.983756e-03 4.317866e-03 2.158933e-03 0.000000e+00 9.900000e+01 1.293627e-02 6.468137e-03 3.386871e-02 7.183631e-03 6.308929e-02 3.433102e-03 6.819251e-02 7.456615e-03 3.780046e-03 1.392620e-04 2.271394e-02 4.184062e-04 4.314685e-02 3.973972e-04 6.980743e-02 6.429502e-04 7.517634e-02 6.923997e-04
0.001825 T17-1082 2.690985e-02 8.446480e-03 2.057068e-02 1.028534e-02 1.035654e-02 5.178269e-03 2.416113e-02 9.267487e-03 5.188797e-02 7.299653e-03 1.135241e-01 3.090451e-03 1.604659e-01 7.651438e-03 6.401650e-03 1.179228e-04 4.101167e-02 3.777314e-04 8.079487e-02 7.441482e-04 1.318933e-01 1.214782e-03 1.433276e-01 1.320096e-03
0.001825 T17-0968 8.991280e-03 4.495640e-03 8.900281e-03 4.450140e-03 8.457466e-03 4.228733e-03 5.364694e-03 2.682347e-03 1.866784e-02 7.377844e-03 2.214816e-02 3.248639e-03 2.652893e-02 7.980351e-03 1.854286e-03 8.539305e-05 9.801010e-03 2.708119e-04 1.845981e-02 3.400422e-04 3.246147e-02 5.979623e-04 3.339397e-02 6.151396e-04
0.001825 T17-0980 0.000000e+00 9.900000e+01 1.088188e-06 5.440941e-07 0.000000e+00 9.900000e+01 9.844581e-03 4.922290e-03 1.748877e-02 6.693336e-03 3.030878e-02 3.635958e-03 3.271529e-02 7.501204e-03 4.044554e-03 7.450344e-05 1.208538e-02 3.339313e-04 2.135565e-02 3.933857e-04 3.426418e-02 6.311696e-04 3.830533e-02 7.056103e-04
0.001825 T17-0983 1.486357e-02 7.431787e-03 1.597126e-02 7.985629e-03 0.000000e+00 9.900000e+01 2.284045e-02 8.451372e-03 6.449664e-02 6.737088e-03 1.418757e-01 3.372382e-03 1.972007e-01 8.266665e-03 8.107389e-03 7.467181e-05 5.102884e-02 4.699930e-04 1.063193e-01 9.792372e-04 1.768694e-01 1.629027e-03 1.940387e-01 1.787163e-03
0.001825 T17-0993 0.000000e+00 9.900000e+01 4.455571e-03 2.227785e-03 2.519710e-02 1.154289e-02 8.335568e-03 4.167784e-03 2.186420e-02 8.498462e-03 4.762529e-02 3.974160e-03 5.921124e-02 8.653166e-03 5.144946e-03 9.477341e-05 2.093365e-02 3.856120e-04 3.327872e-02 3.065083e-04 4.856005e-02 4.472546e-04 4.633641e-02 8.535483e-04
0.001825 T17-0783 0.000000e+00 9.900000e+01 2.592238e-02 1.241120e-02 1.271728e-02 6.358638e-03 2.520489e-02 9.260553e-03 1.454078e-02 6.922433e-03 2.226444e-02 3.459538e-03 3.773175e-02 8.219264e-03 3.258217e-03 1.200371e-04 1.050890e-02 2.903715e-04 1.761887e-02 4.868273e-04 3.013054e-02 5.550251e-04 2.784079e-02 7.692696e-04
