# redshift id F0378 F0378_err F0395 F0395_err F0410 F0410_err F0430 F0430_err F0515 F0515_err F0660 F0660_err F0861 F0861_err
0.001825 T17-1929 1.831975e-02 8.228864e-03 8.201311e-03 4.100656e-03 3.408519e-02 9.579753e-03 2.476979e-02 7.747821e-03 6.525058e-02 6.897192e-03 9.688881e-02 3.431344e-03 1.354627e-01 8.063304e-03
0.001825 T17-1979 3.099066e-02 7.058774e-03 4.991374e-02 1.145432e-02 4.297516e-02 9.378210e-03 5.515402e-02 7.715677e-03 1.154089e-01 7.632437e-03 1.627277e-01 3.407875e-03 2.092926e-01 8.242295e-03
0.001825 T17-1842 7.704956e-03 3.852478e-03 1.707144e-02 8.535720e-03 1.798799e-02 8.993995e-03 2.012321e-02 8.458580e-03 1.779166e-02 6.342104e-03 4.749573e-02 3.150762e-03 5.041385e-02 8.216739e-03
0.001825 T17-1681 5.905241e-03 2.952621e-03 1.484474e-02 7.422372e-03 1.691935e-02 8.459673e-03 6.091838e-03 3.045919e-03 3.901766e-02 6.930105e-03 3.208894e-02 3.163083e-03 5.976393e-02 8.274794e-03
0.001825 T17-1513 4.008475e-03 2.004238e-03 1.695746e-02 8.478728e-03 6.415016e-03 3.207508e-03 0.000000e+00 9.900000e+01 1.121010e-02 5.605048e-03 1.826451e-02 3.055482e-03 1.931489e-02 7.609760e-03
0.001825 T17-1685 0.000000e+00 9.900000e+01 1.210145e-02 6.050725e-03 1.967242e-02 9.836210e-03 1.134711e-02 5.673557e-03 2.312181e-02 6.689391e-03 3.024916e-02 3.045635e-03 5.289071e-02 8.091024e-03
0.001825 T17-1782 3.857389e-03 1.928695e-03 2.067493e-03 1.033746e-03 8.699266e-03 4.349633e-03 6.073101e-03 3.036550e-03 1.861562e-02 6.567044e-03 2.312405e-02 3.637867e-03 3.060618e-02 8.099850e-03
0.001825 T17-0852 1.698946e-02 8.494730e-03 2.846674e-02 1.423337e-02 2.021820e-02 1.010910e-02 2.104956e-02 9.266701e-03 2.700614e-02 7.566239e-03 3.491823e-02 3.511106e-03 4.785807e-02 7.482987e-03
0.001825 T17-0894 7.883812e-03 3.941906e-03 1.838366e-02 9.191829e-03 1.618315e-02 8.091576e-03 2.895525e-02 9.943781e-03 3.660832e-02 7.442541e-03 4.995242e-02 3.298382e-03 6.386043e-02 8.065315e-03
0.001825 T17-0948 2.421125e-02 9.958328e-03 3.504492e-02 1.669012e-02 1.815637e-02 9.078187e-03 1.659698e-02 8.298491e-03 3.925093e-02 8.234703e-03 5.560083e-02 4.212458e-03 7.333947e-02 8.697663e-03
0.001825 T17-0944 6.950761e-03 3.475381e-03 1.954696e-02 9.773478e-03 9.076644e-03 4.538322e-03 2.076474e-02 1.025545e-02 1.306440e-02 6.532199e-03 2.811292e-02 3.347862e-03 4.751744e-02 8.212125e-03
0.001825 T17-0934 8.545332e-03 4.272666e-03 2.767987e-03 1.383994e-03 3.949344e-02 1.130303e-02 2.364000e-02 8.789369e-03 4.213434e-02 8.738141e-03 8.394970e-02 4.251406e-03 1.170014e-01 8.892795e-03
0.001825 T17-0823 5.065554e-03 2.532777e-03 2.517603e-03 1.258802e-03 1.358015e-03 6.790076e-04 6.651624e-03 3.325812e-03 1.842481e-02 7.285862e-03 4.209816e-02 3.347328e-03 6.943453e-02 8.223515e-03
0.001825 T17-0963 1.403031e-02 7.015156e-03 1.072470e-02 5.362349e-03 3.773035e-02 9.980514e-03 2.950937e-02 8.279147e-03 4.655639e-02 8.259626e-03 6.064884e-02 3.236509e-03 6.999964e-02 9.028542e-03
0.001825 T17-1005 1.799638e-02 6.871419e-03 7.450112e-03 3.725056e-03 1.453308e-02 7.266542e-03 1.843305e-02 8.159149e-03 7.412403e-02 6.644988e-03 1.074882e-01 3.409702e-03 1.490050e-01 7.688465e-03
0.001825 T17-1037 3.884771e-03 1.942386e-03 2.077978e-02 1.038989e-02 2.919040e-02 9.552838e-03 2.387114e-02 8.186209e-03 3.436293e-02 7.644253e-03 6.014699e-02 3.066256e-03 7.841278e-02 7.133063e-03
0.001825 T17-1088 3.967513e-03 1.983756e-03 4.317866e-03 2.158933e-03 0.000000e+00 9.900000e+01 1.293627e-02 6.468137e-03 3.386871e-02 7.183631e-03 6.308929e-02 3.433102e-03 6.819251e-02 7.456615e-03
0.001825 T17-1082 2.690985e-02 8.446480e-03 2.057068e-02 1.028534e-02 1.035654e-02 5.178269e-03 2.416113e-02 9.267487e-03 5.188797e-02 7.299653e-03 1.135241e-01 3.090451e-03 1.604659e-01 7.651438e-03
0.001825 T17-0968 8.991280e-03 4.495640e-03 8.900281e-03 4.450140e-03 8.457466e-03 4.228733e-03 5.364694e-03 2.682347e-03 1.866784e-02 7.377844e-03 2.214816e-02 3.248639e-03 2.652893e-02 7.980351e-03
0.001825 T17-0980 0.000000e+00 9.900000e+01 1.088188e-06 5.440941e-07 0.000000e+00 9.900000e+01 9.844581e-03 4.922290e-03 1.748877e-02 6.693336e-03 3.030878e-02 3.635958e-03 3.271529e-02 7.501204e-03
0.001825 T17-0983 1.486357e-02 7.431787e-03 1.597126e-02 7.985629e-03 0.000000e+00 9.900000e+01 2.284045e-02 8.451372e-03 6.449664e-02 6.737088e-03 1.418757e-01 3.372382e-03 1.972007e-01 8.266665e-03
0.001825 T17-0993 0.000000e+00 9.900000e+01 4.455571e-03 2.227785e-03 2.519710e-02 1.154289e-02 8.335568e-03 4.167784e-03 2.186420e-02 8.498462e-03 4.762529e-02 3.974160e-03 5.921124e-02 8.653166e-03
0.001825 T17-0783 0.000000e+00 9.900000e+01 2.592238e-02 1.241120e-02 1.271728e-02 6.358638e-03 2.520489e-02 9.260553e-03 1.454078e-02 6.922433e-03 2.226444e-02 3.459538e-03 3.773175e-02 8.219264e-03
0.001825 T17-0825 3.343013e-02 8.698939e-03 3.980022e-02 1.192582e-02 4.075826e-02 9.923968e-03 4.040642e-02 9.241182e-03 9.093995e-02 6.734383e-03 1.982598e-01 4.901660e-03 2.743392e-01 1.006458e-02
0.001825 T17-0882 1.184181e-02 5.920907e-03 2.232474e-02 1.116237e-02 4.212796e-02 1.077766e-02 4.290318e-02 9.364840e-03 4.556776e-02 6.899505e-03 8.354919e-02 3.046542e-03 1.063502e-01 8.409405e-03
0.001825 T17-0986 3.243037e-03 1.621518e-03 7.853502e-03 3.926751e-03 0.000000e+00 9.900000e+01 1.606007e-02 8.030037e-03 6.772534e-03 3.386267e-03 2.805593e-02 3.669389e-03 3.994555e-02 8.887963e-03
0.001825 T17-0878 7.662665e-03 3.831332e-03 1.564948e-02 7.824741e-03 3.789915e-02 1.089137e-02 1.878568e-02 9.392842e-03 3.412783e-02 7.512366e-03 4.340105e-02 3.116268e-03 5.941019e-02 7.353124e-03
0.001825 T17-0798 1.958789e-02 7.136306e-03 7.195582e-03 3.597791e-03 1.276847e-02 6.384236e-03 9.135800e-03 4.567900e-03 1.678476e-02 7.267110e-03 3.065555e-02 3.485587e-03 3.836690e-02 8.586420e-03
0.001825 T17-0829 5.371529e-03 2.685764e-03 4.859999e-03 2.429999e-03 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 1.543970e-02 7.438532e-03 1.563155e-02 3.416311e-03 2.738420e-02 8.120548e-03
0.001825 T17-0810 1.096253e-02 5.481263e-03 1.883846e-02 9.419231e-03 1.603585e-02 8.017926e-03 1.773253e-02 8.500093e-03 3.384493e-02 8.035017e-03 4.550725e-02 3.027567e-03 6.895610e-02 8.199866e-03
0.001825 T17-1157 5.261394e-03 2.630697e-03 1.221231e-03 6.106153e-04 2.313909e-02 9.822567e-03 1.327277e-02 6.636387e-03 2.868773e-02 6.972006e-03 3.646702e-02 3.376190e-03 6.268794e-02 7.304924e-03
0.001825 T17-1106 5.845903e-03 2.922951e-03 3.911635e-03 1.955818e-03 1.181550e-02 5.907752e-03 8.094321e-03 4.047160e-03 2.912274e-02 6.351491e-03 3.037839e-02 3.284089e-03 4.259524e-02 7.152517e-03
0.001825 T17-1047 6.921550e-03 3.460775e-03 0.000000e+00 9.900000e+01 2.382038e-02 9.886467e-03 1.135461e-02 5.677304e-03 9.216227e-03 4.608113e-03 2.178257e-02 3.284535e-03 4.623405e-02 7.904236e-03
0.001825 T17-1117 1.134860e-02 5.674298e-03 1.426822e-02 7.134111e-03 6.869403e-03 3.434701e-03 2.154772e-02 8.792231e-03 2.889146e-02 7.512007e-03 2.987219e-02 3.246420e-03 5.274467e-02 8.123802e-03
0.001825 T17-1305 5.184812e-03 2.592406e-03 8.934918e-03 4.467459e-03 2.205141e-02 9.649851e-03 2.489863e-02 8.450842e-03 3.067539e-02 6.821283e-03 3.987785e-02 3.322956e-03 4.541454e-02 7.608321e-03
0.001825 T17-1142 1.137630e-02 5.688152e-03 6.092077e-03 3.046038e-03 1.272000e-02 6.360001e-03 1.457618e-02 7.288089e-03 2.686946e-02 7.142664e-03 5.225098e-02 3.451951e-03 6.611136e-02 7.653387e-03
0.001825 T17-1064 1.906793e-02 6.981557e-03 8.489117e-03 4.244559e-03 2.332981e-02 9.554836e-03 1.427609e-02 7.138045e-03 3.064257e-02 6.763738e-03 4.396286e-02 3.361265e-03 5.457952e-02 8.132394e-03
0.001825 T17-1087 0.000000e+00 9.900000e+01 9.053891e-03 4.526945e-03 2.099695e-02 9.651327e-03 4.888208e-03 2.444104e-03 2.165041e-02 6.597404e-03 3.336693e-02 3.632336e-03 3.349606e-02 7.648747e-03
0.001825 T17-1042 1.690256e-02 8.060118e-03 3.930603e-02 1.185524e-02 4.216728e-02 9.084339e-03 2.414066e-02 9.012689e-03 7.669700e-02 6.436131e-03 9.140532e-02 3.363276e-03 1.130871e-01 7.480149e-03
0.001825 T17-1015 0.000000e+00 9.900000e+01 5.102544e-03 2.551272e-03 1.173095e-02 5.865477e-03 2.258666e-02 8.884141e-03 2.719929e-03 1.359964e-03 2.175097e-02 3.763384e-03 3.784385e-02 9.472606e-03
0.001825 T17-0910 5.772603e-03 2.886301e-03 0.000000e+00 9.900000e+01 1.593175e-02 7.965877e-03 8.147120e-03 4.073560e-03 2.314074e-02 6.772061e-03 2.324843e-02 3.207541e-03 3.921786e-02 7.875910e-03
0.001825 T17-1104 1.357767e-02 6.621687e-03 0.000000e+00 9.900000e+01 1.942682e-02 9.396126e-03 2.828866e-02 8.169786e-03 6.039710e-02 6.265313e-03 1.122902e-01 3.223103e-03 1.692397e-01 7.041320e-03
0.001825 T17-1089 0.000000e+00 9.900000e+01 2.440014e-02 1.215221e-02 5.525398e-03 2.762699e-03 0.000000e+00 9.900000e+01 1.050253e-02 5.251267e-03 3.019354e-02 3.416229e-03 4.735422e-02 8.166715e-03
0.001825 T17-1095 1.614944e-02 7.068982e-03 1.337629e-02 6.688146e-03 6.640279e-03 3.320140e-03 5.503115e-03 2.751558e-03 1.303392e-02 6.516958e-03 3.100238e-02 3.231269e-03 2.385780e-02 7.530078e-03
0.001825 T17-0812 9.861504e-03 4.930752e-03 2.801984e-02 1.121474e-02 8.894893e-03 4.447447e-03 1.873815e-02 8.197272e-03 1.346930e-02 6.734652e-03 2.671442e-02 3.411244e-03 4.455102e-02 7.814058e-03
0.001825 T17-0871 0.000000e+00 9.900000e+01 3.916580e-03 1.958290e-03 2.323997e-02 9.792536e-03 7.193151e-03 3.596576e-03 2.395891e-02 7.012861e-03 3.658010e-02 3.025596e-03 5.913343e-02 7.402009e-03
0.001825 T17-0799 0.000000e+00 9.900000e+01 7.750775e-04 3.875387e-04 1.018015e-02 5.090077e-03 5.163939e-03 2.581969e-03 1.151238e-02 5.756192e-03 1.633466e-02 3.385658e-03 2.929925e-02 7.591939e-03
0.001825 T17-0779 1.002278e-02 5.011389e-03 0.000000e+00 9.900000e+01 6.899753e-03 3.449877e-03 1.694794e-02 8.473968e-03 1.311097e-02 6.555483e-03 3.395115e-02 3.665441e-03 2.644320e-02 8.172619e-03
0.001825 T17-0688 6.484510e-03 3.242255e-03 0.000000e+00 9.900000e+01 1.130062e-02 5.650312e-03 1.631810e-02 8.159051e-03 3.651989e-02 6.465430e-03 7.883940e-02 3.433609e-03 1.036345e-01 8.523245e-03
0.001825 T17-0925 6.693741e-03 3.346870e-03 1.096401e-02 5.482003e-03 3.776692e-03 1.888346e-03 9.583787e-03 4.791894e-03 1.449935e-02 6.912910e-03 3.392659e-02 3.159822e-03 3.311169e-02 8.091888e-03
0.001825 T17-0880 1.469802e-02 7.133548e-03 2.651951e-02 1.263120e-02 1.300818e-02 6.504089e-03 1.985235e-02 7.888941e-03 3.038512e-02 7.012276e-03 3.347045e-02 3.285723e-03 3.003380e-02 8.371338e-03
0.001825 T17-0885 9.799728e-03 4.899864e-03 2.309257e-03 1.154629e-03 2.745235e-03 1.372617e-03 2.249756e-05 1.124878e-05 1.042540e-02 5.212701e-03 1.619262e-02 3.123383e-03 1.534502e-02 7.672509e-03
0.001825 T17-0862 4.107921e-03 2.053961e-03 0.000000e+00 9.900000e+01 1.049940e-02 5.249700e-03 1.192405e-02 5.962023e-03 3.913905e-02 6.640428e-03 4.190048e-02 3.188386e-03 5.484897e-02 8.066084e-03
0.001825 T17-0782 2.973116e-04 1.486558e-04 7.460027e-03 3.730013e-03 6.386174e-03 3.193087e-03 0.000000e+00 9.900000e+01 3.038924e-02 7.954348e-03 2.386103e-02 3.663282e-03 3.984331e-02 7.930953e-03
0.001825 T17-0755 0.000000e+00 9.900000e+01 1.752640e-02 8.763198e-03 3.341654e-02 9.925198e-03 1.498472e-02 7.492361e-03 5.330906e-02 1.070781e-02 1.035677e-01 8.421586e-03 1.299062e-01 1.274087e-02
0.001825 T17-0830 7.509779e-03 3.754889e-03 1.937288e-02 9.686440e-03 2.419427e-02 1.114096e-02 0.000000e+00 9.900000e+01 2.408567e-02 7.261690e-03 3.900383e-02 3.379745e-03 5.061656e-02 7.705680e-03
0.001825 T17-2223 0.000000e+00 9.900000e+01 1.827907e-03 9.139536e-04 0.000000e+00 9.900000e+01 1.167477e-02 5.837386e-03 1.052627e-02 5.263134e-03 2.391745e-02 3.198524e-03 4.525907e-02 7.030423e-03
0.001825 T17-2226 1.305008e-02 6.525038e-03 1.112947e-02 5.564737e-03 2.184779e-02 1.030006e-02 8.313717e-03 4.156858e-03 2.654986e-02 7.645606e-03 5.859118e-02 3.302002e-03 8.931419e-02 8.040502e-03
0.001825 T17-2188 7.897319e-03 3.948659e-03 7.300960e-03 3.650480e-03 1.460768e-02 7.303838e-03 1.045476e-02 5.227381e-03 1.957202e-02 6.750334e-03 3.434454e-02 3.279075e-03 4.764738e-02 8.113128e-03
0.001825 T17-2202 9.123037e-03 4.561519e-03 1.313719e-02 6.568597e-03 6.143417e-03 3.071709e-03 0.000000e+00 9.900000e+01 1.924428e-02 6.910717e-03 3.230308e-02 3.545856e-03 5.021440e-02 7.623180e-03
0.001825 T17-2053 1.353627e-02 6.768134e-03 3.351565e-02 1.345715e-02 6.220924e-02 9.410514e-03 4.098722e-02 9.758788e-03 8.702956e-02 7.223874e-03 1.789319e-01 3.376835e-03 2.290204e-01 8.679140e-03
0.001825 T17-2119 2.096353e-02 7.740784e-03 1.459669e-02 7.298346e-03 3.750562e-02 9.332242e-03 4.394140e-02 7.884601e-03 7.001252e-02 6.799119e-03 1.137082e-01 3.290920e-03 1.379520e-01 7.521997e-03
0.001825 T17-2058 7.202318e-03 3.601159e-03 1.977510e-02 9.887552e-03 2.341436e-02 9.969049e-03 4.008473e-02 8.039451e-03 7.056191e-02 6.794931e-03 1.107627e-01 3.241924e-03 1.440150e-01 8.158170e-03
0.001825 T17-2154 1.976506e-02 7.766180e-03 2.489461e-04 1.244730e-04 2.631510e-02 9.711624e-03 1.316041e-02 6.580207e-03 3.293635e-02 6.641488e-03 4.331437e-02 3.148644e-03 5.384555e-02 8.317723e-03
0.001825 T17-2090 1.382853e-02 6.914266e-03 1.302897e-02 6.514486e-03 1.089856e-02 5.449280e-03 1.871490e-02 8.130554e-03 1.576854e-02 6.929922e-03 4.674417e-02 3.035100e-03 6.049264e-02 7.836802e-03
0.001825 T17-1767 0.000000e+00 9.900000e+01 1.087567e-03 5.437836e-04 1.591159e-02 7.955796e-03 2.090051e-02 8.510129e-03 5.034471e-03 2.517235e-03 1.931945e-02 3.176125e-03 2.219621e-02 6.982307e-03
0.001825 T17-1715 5.032922e-03 2.516461e-03 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 1.779402e-02 8.706971e-03 1.840764e-02 6.763817e-03 4.284475e-02 2.819299e-03 7.131197e-02 7.267543e-03
0.001825 T17-1331 1.357607e-02 6.788035e-03 0.000000e+00 9.900000e+01 4.454498e-03 2.227249e-03 7.588244e-03 3.794122e-03 1.261775e-02 6.308876e-03 2.086672e-02 3.287781e-03 3.397662e-02 7.860302e-03
0.001825 T17-0514 2.793938e-02 1.396969e-02 4.448769e-02 2.224385e-02 1.428002e-02 7.140009e-03 6.020239e-03 3.010120e-03 1.802535e-02 9.012677e-03 2.578255e-02 6.435431e-03 3.719492e-02 1.755479e-02
0.001825 T17-0645 2.290857e-02 1.145428e-02 3.876356e-03 1.938178e-03 0.000000e+00 9.900000e+01 5.201539e-03 2.600770e-03 3.076942e-02 1.364245e-02 4.224534e-02 5.488666e-03 6.425698e-02 1.644487e-02
0.001825 T17-0654 8.050052e-03 4.025026e-03 2.812764e-02 1.406382e-02 2.663070e-02 1.331535e-02 1.132708e-02 5.663538e-03 1.787071e-02 8.935356e-03 4.721431e-02 1.002147e-02 6.890583e-02 1.758321e-02
0.001825 T17-0661 0.000000e+00 9.900000e+01 2.888070e-02 1.444035e-02 0.000000e+00 9.900000e+01 8.901105e-03 4.450552e-03 2.849381e-02 1.424691e-02 6.385414e-02 6.500767e-03 5.029859e-02 1.522321e-02
0.001825 T17-0655 3.163234e-02 1.581617e-02 6.319286e-02 2.050380e-02 3.961232e-02 1.980616e-02 2.022591e-02 1.011295e-02 6.867873e-02 1.305802e-02 9.212876e-02 5.883603e-03 1.209385e-01 1.626304e-02
0.001825 T17-0686 1.123630e-01 1.975834e-02 1.042443e-01 2.072495e-02 1.818691e-01 1.811191e-02 2.067789e-01 1.634735e-02 3.075082e-01 1.276845e-02 4.373227e-01 6.652140e-03 4.569304e-01 1.635211e-02
0.001825 T17-0561 0.000000e+00 9.900000e+01 6.278322e-03 3.139161e-03 1.888747e-03 9.443736e-04 3.362790e-02 1.545831e-02 2.979294e-02 1.251445e-02 3.018847e-02 7.215390e-03 5.032759e-02 1.669033e-02
0.001825 T17-0664 4.775680e-03 2.387840e-03 3.258350e-02 1.629175e-02 5.061754e-02 1.789296e-02 1.921992e-02 9.609962e-03 3.974478e-02 1.239967e-02 5.945029e-02 6.575628e-03 5.102848e-02 1.729405e-02
0.001825 T17-1396 4.211947e-02 1.931332e-02 1.781975e-02 8.909873e-03 3.650764e-02 1.668743e-02 3.218682e-02 1.481284e-02 1.300807e-01 1.213452e-02 2.177245e-01 6.656833e-03 3.124131e-01 1.553547e-02
0.001825 T17-1383 5.310895e-03 2.655447e-03 2.433619e-02 1.216810e-02 0.000000e+00 9.900000e+01 3.957950e-02 1.515855e-02 3.742513e-02 1.588794e-02 8.780397e-02 6.684544e-03 9.100501e-02 1.911082e-02
0.001825 T17-1872 7.040258e-03 3.520129e-03 5.578690e-03 2.789345e-03 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 2.531149e-02 6.972928e-03 4.957308e-02 1.447084e-02
0.001825 T17-2157 1.095323e-02 5.476614e-03 2.171174e-02 1.085587e-02 5.006880e-02 1.671981e-02 3.227579e-02 1.549886e-02 3.714741e-02 1.310435e-02 8.709914e-02 5.810820e-03 1.030408e-01 1.621472e-02
0.001825 T17-2102 9.158064e-04 4.579032e-04 1.006069e-02 5.030343e-03 2.664177e-02 1.332088e-02 3.159755e-02 1.579877e-02 1.491882e-02 7.459412e-03 6.209158e-02 5.883618e-03 7.571587e-02 1.586980e-02
0.001825 T17-2208 3.955983e-03 1.977991e-03 0.000000e+00 9.900000e+01 2.637579e-03 1.318789e-03 0.000000e+00 9.900000e+01 1.418036e-02 7.090181e-03 3.314499e-02 6.486839e-03 7.075045e-02 1.595613e-02
0.001825 T17-2219 8.465048e-03 4.232524e-03 0.000000e+00 9.900000e+01 1.000249e-02 5.001245e-03 1.574776e-02 7.873880e-03 4.622297e-02 1.377211e-02 4.986002e-02 6.209037e-03 4.234529e-02 1.545973e-02
0.001825 T17-2087 3.070676e-02 1.535338e-02 1.515543e-02 7.577714e-03 0.000000e+00 9.900000e+01 4.044732e-02 1.532572e-02 3.430006e-02 1.151096e-02 5.565906e-02 7.454388e-03 8.542389e-02 1.558379e-02
0.001825 T17-1638 6.086156e-03 3.043078e-03 7.666129e-03 3.833065e-03 1.536927e-02 7.684633e-03 0.000000e+00 9.900000e+01 1.637821e-02 8.189103e-03 2.414870e-02 5.468409e-03 3.317742e-02 1.631887e-02
0.001825 T17-1717 2.134955e-02 1.067478e-02 2.233667e-02 1.116834e-02 6.147722e-02 1.686724e-02 4.821987e-02 1.540528e-02 6.798251e-02 1.233743e-02 1.368585e-01 6.435386e-03 1.528399e-01 1.515760e-02
0.001825 T17-1690 1.264085e-02 6.320427e-03 3.130850e-02 1.565425e-02 2.770982e-02 1.385491e-02 6.614900e-02 1.569430e-02 1.081989e-01 1.203451e-02 2.082845e-01 6.086067e-03 2.732970e-01 1.877431e-02
0.001825 T17-1367 1.306391e-02 6.531954e-03 2.229317e-02 1.114658e-02 5.205481e-03 2.602740e-03 2.023945e-02 1.011972e-02 9.081075e-03 4.540538e-03 3.342165e-02 6.578860e-03 1.621550e-02 8.107749e-03
0.001825 T17-1411 3.588225e-02 1.794112e-02 3.034989e-02 1.517495e-02 8.779654e-03 4.389827e-03 0.000000e+00 9.900000e+01 5.853648e-03 2.926824e-03 4.936176e-02 5.429300e-03 5.042395e-02 1.498104e-02
0.001825 T17-2014 4.288141e-02 1.862355e-02 1.190864e-02 5.954319e-03 2.227414e-03 1.113707e-03 2.603454e-02 1.301727e-02 5.169959e-02 1.282942e-02 1.176430e-01 9.175873e-03 1.208108e-01 1.749496e-02
0.001825 T17-2016 3.595316e-02 1.690724e-02 2.145050e-02 1.072525e-02 2.493760e-02 1.246880e-02 1.438882e-02 7.194411e-03 0.000000e+00 9.900000e+01 2.608906e-02 5.692739e-03 6.732671e-03 3.366336e-03
0.001825 T17-2052 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 4.334622e-02 1.607231e-02 1.245266e-02 6.226329e-03 3.175229e-02 1.283655e-02 2.985859e-02 5.853928e-03 5.238864e-02 1.541197e-02
0.001825 T17-1998 2.583353e-02 1.291676e-02 5.132251e-02 2.128849e-02 3.487567e-02 1.742204e-02 4.576613e-02 1.594844e-02 7.413776e-02 1.367746e-02 1.365091e-01 5.700370e-03 1.443067e-01 1.494132e-02
0.001825 T17-2126 1.295006e-02 6.475028e-03 6.440285e-02 2.185885e-02 4.052653e-02 1.814467e-02 5.017803e-02 1.657444e-02 5.366737e-02 1.269626e-02 1.068072e-01 6.736858e-03 1.441710e-01 1.625912e-02
0.001825 T17-2155 6.285291e-02 2.754683e-02 3.901510e-02 1.950755e-02 1.262567e-01 3.228955e-02 1.770413e-01 3.394858e-02 2.422657e-01 3.201109e-02 2.694961e-01 2.027619e-02 2.295145e-01 2.658909e-02
0.001825 T17-2116 9.258638e-02 2.072396e-02 5.274107e-02 2.027861e-02 1.190121e-01 1.836838e-02 9.560313e-02 1.552702e-02 1.759230e-01 1.322392e-02 3.313459e-01 7.719273e-03 4.158751e-01 1.538602e-02
0.001825 T17-2101 1.723855e-02 8.619275e-03 9.744566e-03 4.872283e-03 5.613795e-02 1.604343e-02 3.643818e-02 1.583622e-02 5.429155e-02 1.345640e-02 9.446925e-02 5.746758e-03 1.030948e-01 1.480287e-02
0.001825 T17-2127 2.507956e-02 1.253978e-02 1.180026e-02 5.900130e-03 8.829588e-03 4.414794e-03 0.000000e+00 9.900000e+01 6.488454e-03 3.244227e-03 2.605166e-02 6.087774e-03 4.814213e-02 1.551275e-02
0.001825 T17-2081 1.031996e-02 5.159981e-03 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 2.334357e-02 1.167179e-02 2.798882e-02 1.267574e-02 3.891480e-02 6.168691e-03 5.283119e-02 1.477411e-02
0.001825 T17-2218 4.579007e-02 1.998160e-02 6.606854e-03 3.303427e-03 0.000000e+00 9.900000e+01 8.964114e-03 4.482057e-03 1.479795e-02 7.398976e-03 4.050741e-02 6.196053e-03 8.740297e-02 1.602330e-02
0.001825 T17-2214 4.045237e-02 2.022618e-02 8.959418e-03 4.479709e-03 3.693260e-02 1.790010e-02 3.010785e-02 1.505392e-02 4.420648e-02 1.430643e-02 8.455327e-02 6.474954e-03 1.235706e-01 1.627657e-02
0.001825 T17-2220 0.000000e+00 9.900000e+01 2.875655e-02 1.437828e-02 1.590001e-02 7.950003e-03 4.358226e-02 1.595605e-02 2.785832e-02 1.307267e-02 5.147169e-02 6.812014e-03 6.297752e-02 1.706381e-02
0.001825 T17-2231 8.816725e-02 1.928751e-02 8.529183e-02 2.373676e-02 1.805779e-01 1.687006e-02 1.502467e-01 1.755597e-02 2.806106e-01 1.522898e-02 4.440243e-01 9.156468e-03 4.904588e-01 1.445916e-02
0.001825 T17-2190 1.132785e-02 5.663924e-03 4.612804e-02 2.178204e-02 0.000000e+00 9.900000e+01 1.253785e-02 6.268926e-03 1.840371e-02 9.201857e-03 3.261291e-02 5.980682e-03 5.378451e-02 1.542603e-02
0.001825 T17-2252 2.928080e-02 1.464040e-02 9.276497e-03 4.638248e-03 1.844911e-02 9.224553e-03 2.866847e-02 1.433423e-02 2.218106e-02 1.109053e-02 5.340684e-02 6.440803e-03 5.380500e-02 1.613032e-02
0.001825 T17-2159 2.486982e-02 1.243491e-02 4.287519e-02 1.903169e-02 5.246170e-02 1.715910e-02 4.892256e-02 1.584817e-02 5.923362e-02 1.301761e-02 1.010912e-01 5.919459e-03 1.537235e-01 1.335160e-02
0.001825 T17-2200 3.416936e-02 1.708468e-02 0.000000e+00 9.900000e+01 5.516711e-02 1.501674e-02 5.430701e-02 1.629328e-02 1.014442e-01 1.188085e-02 1.320094e-01 5.842537e-03 1.874830e-01 1.550378e-02
0.001825 T17-2250 1.273634e-02 6.368170e-03 2.843686e-02 1.421843e-02 1.751010e-02 8.755051e-03 0.000000e+00 9.900000e+01 1.808925e-02 9.044625e-03 2.497352e-02 5.761301e-03 8.072368e-03 4.036184e-03
0.001825 T17-0914 3.707495e-02 1.665113e-02 1.556780e-02 7.783898e-03 2.577565e-02 1.288782e-02 1.165007e-02 5.825033e-03 0.000000e+00 9.900000e+01 3.067957e-02 5.525325e-03 1.162919e-02 5.814595e-03
0.001825 T17-0897 0.000000e+00 9.900000e+01 4.853426e-03 2.426713e-03 0.000000e+00 9.900000e+01 3.425226e-02 1.507422e-02 2.023506e-02 1.011753e-02 6.324489e-02 6.613368e-03 6.680404e-02 1.464466e-02
0.001825 T17-1038 0.000000e+00 9.900000e+01 1.919827e-02 9.599133e-03 4.101056e-02 1.868346e-02 4.192208e-02 1.923258e-02 3.378279e-03 1.689140e-03 3.930238e-02 5.361187e-03 1.924280e-02 9.621398e-03
0.001825 T17-1074 8.092299e-03 4.046149e-03 2.340218e-02 1.170109e-02 8.544038e-03 4.272019e-03 2.253402e-02 1.126701e-02 3.385760e-02 1.307912e-02 9.150630e-02 5.998422e-03 1.231687e-01 1.452486e-02
0.001825 T17-1003 5.707180e-03 2.853590e-03 4.432827e-02 1.972525e-02 2.885259e-02 1.442629e-02 8.145699e-02 1.631844e-02 1.057429e-01 1.202016e-02 2.058609e-01 6.724651e-03 2.385780e-01 1.544993e-02
