 redshift        id         F0378               F0378_err         F0395               F0395_err         F0410               F0410_err         F0430               F0430_err         F0515              F0515_err        F0660              F0660_err        F0861              F0861_err 
 0.001825  T17-2630    0.01409926    0.007189239206141148      0.051349    0.014708199071184752    0.04361753    0.013177250800448058    0.03673905     0.01013404736590179    0.06128942   0.009595199306199585    0.1213315   0.012712961876627689    0.1470639   0.017195325813216332 
 0.001825  T17-2618    0.01560077    0.007954861104545949    0.02740644    0.013109330862299418    0.01877145    0.009571599965423807    0.03000805    0.011109626171497626    0.05701906   0.009383176766151215   0.09757473    0.01033211714198639    0.1184563   0.015245802945601948 
 0.001825  T17-2643   0.003993951    0.002036523898823682           0.0                    99.0           0.0                    99.0    0.01465846    0.007474376377341256    0.01037403   0.005289737159879023   0.02282674   0.004279743270084317   0.03042314   0.010316313095281908 
 0.001825  T17-2705   0.004532914   0.0023113416939437924    0.01822376    0.009292332746264525    0.02267019    0.011556392151915796    0.02268266    0.009848165118706124     0.0401242   0.009386832625934906   0.03884698   0.005358562285327381   0.04273977   0.011829666764390661 
 0.001825  T17-2698    0.00675607   0.0034449332765198806     0.0243887    0.012435845721116034    0.02035473    0.010378911643487915    0.01901535    0.009695962109618312    0.04068645   0.009220733021066655   0.07242828   0.008143237096729592   0.07797172   0.012495571251992002 
 0.001825  T17-2723   0.006412753    0.003269874777994731   0.003008863   0.0015342246247823982           0.0                    99.0    0.01783116     0.00909214131783817    0.01398023   0.007128545576870853    0.0257622  0.0043780231210902715   0.03754154   0.010503952093518943 
 0.001825  T17-2628           0.0                    99.0    0.01082509    0.005519732553478474    0.01586877    0.008091516788671578    0.01862729    0.009498089558373831   0.008024181    0.00409154505966971   0.03341958   0.004849348771903811   0.05164883   0.010234836802153419 
 0.001825  T17-2650   0.008606579    0.004388510936337451   0.001195995   0.0006098403804320766    0.02630205    0.011673198458966805    0.03768093    0.009421316108573845    0.04883693   0.008944378431315281   0.05986534   0.007074280380106517   0.06723508   0.010922394247015304 
 0.001825  T17-2648    0.05705305    0.009695724511082244    0.05044229     0.01423685136638509    0.08506142    0.014717755503872321    0.08799819    0.012777431408432684      0.144386   0.017035740351320248    0.1982159   0.020262816380408822    0.2264783   0.024608457622471994 
 0.001825  T17-2671     0.0117167    0.005974370154652622   0.004369168    0.002227847289016516     0.0184386     0.00940187910091387   0.007933794    0.004045457042282535   0.009316019   0.004750255776709777   0.02464033   0.004423656328828563   0.01480453   0.007548859716537658 
 0.001825  T17-2699    0.02899957    0.010097969105332666    0.04305212    0.016460714828723085     0.0479351    0.014673473052297468    0.07219906    0.012852049838719737    0.09746137   0.013659038409913966    0.1734729   0.017853848383642224    0.2137625   0.023529230681105174 
 0.001825  T17-2701    0.02145997    0.008682859540278478    0.02273774     0.01159401799549992    0.04162539    0.015030704219544107    0.03133963    0.012142476165521963    0.05534798   0.010761738685465885   0.08456539   0.009495089522418681   0.07983237   0.013420185030384977 
 0.001825  T17-2742    0.01249589    0.006371679675551573    0.01338155     0.00682327747663108   0.004708498   0.0024008723181712602    0.01510956    0.007704396089341462    0.03278441   0.008008552746163378   0.03793666   0.005372823550506009   0.04672351   0.010134282896378265 
 0.001825  T17-2800    0.00981001    0.005002143241854035           0.0                    99.0    0.02117093    0.010795103421994112    0.01138157    0.005803482791370884    0.01898398   0.007979660818118338   0.03468181  0.0050263031774641295   0.03879033   0.010839263580847594 
 0.001825  T17-2797    0.01746234     0.00890408222187986   0.004932572   0.0025151280880201386    0.01748838     0.00891735908811258     0.0116171    0.005923580978555201    0.02114239   0.007711487073523822   0.04693723    0.00585205578371994   0.06239411   0.011221233900570874 
 0.001825  T17-2799    0.02015512    0.008282169631201718    0.02210841     0.01127311649754765    0.03288789    0.011929858513114101    0.02956187     0.01029666556894284     0.1050307   0.012989756755243881    0.1825371   0.018621664488670746    0.2608013   0.027613748969507728 
 0.001825  T17-2589   0.003794573   0.0019348606675655719    0.01480367    0.007548421200859488    0.02709656       0.011071405499228   0.005102979   0.0026020194401357596    0.02614865   0.007770677426278483   0.03466387   0.004789191182044104    0.0316075    0.00934939344292452 
 0.001825  T17-2544    0.04129554    0.010424252884430855    0.03786456    0.014579678836930395    0.08009227    0.013270139482523497    0.07759619    0.011794180540965192     0.1302652   0.014967775136173344    0.1963096    0.02017269400997321    0.2060565     0.0228005382595823 
