source_id,filter,ra,dec,x,y,flux,flux_err,mag,mag_err,snr,aper_radius_arcsec,aper_radius_pixels
T17-2627,F660,202.739375,-45.43188055555555,6162.716723681414,1531.8694333499784,0.960525274080505,0.25419936953893685,24.32372800790294,0.2873359672907291,3.7786296473618006,3.0,5.454545454545454
T17-2662,F660,202.80541666666664,-45.35653055555555,5859.824570114107,2025.5381163327002,2.0444391396163044,0.25180953133632994,23.503564533295286,0.1337279841582083,8.118990289075455,3.0,5.454545454545454
T17-2755,F660,203.0055833333333,-45.28956111111111,4938.472035251453,2463.6679981098214,2.9702626496623945,0.24944022724582074,23.09801286470729,0.09117923819789654,11.907713051973897,3.0,5.454545454545454
T17-2794,F660,203.06466666666665,-45.26204444444444,4665.98972110487,2643.2773403689475,4.66865036364849,0.249947450068381,22.60702162317462,0.0581275046722793,18.67852767600243,3.0,5.454545454545454
T17-2756,F660,203.006,-45.21681388888888,4935.837036557141,2939.8552843289485,2.913216887797484,0.2486012144997953,23.119067952808425,0.09265198902967259,11.71843385262256,3.0,5.454545454545454
T17-2759,F660,203.0108333333333,-45.21297499999999,4913.511726127836,2964.9492982790343,9.37543156877254,0.24815356226515273,21.850021829367922,0.028737803152271486,37.78076560011203,3.0,5.454545454545454
T17-2641,F660,202.76716666666664,-45.27810555555555,6036.497438819211,2538.690299657983,1.083271264099302,0.2495430468910114,24.193156943039877,0.25011087216506295,4.3410196260544325,3.0,5.454545454545454
T17-2659,F660,202.798875,-45.264575,5890.542535422536,2627.4417398429246,1.1671057103688032,0.248882593769714,24.112224515090798,0.23153073486762332,4.689382622911357,3.0,5.454545454545454
T17-2630,F660,202.746625,-45.26478888888888,6131.258702667274,2625.710358596838,7.434921165747735,0.24879775825404113,22.10180908011541,0.03633242744301596,29.883392912873934,3.0,5.454545454545454
T17-2658,F660,202.7985,-45.23445555555555,5892.476986378012,2824.596157201373,3.7974610008268375,0.2698942852776372,22.8312666939017,0.0771657686331594,14.070179355299917,3.0,5.454545454545454
T17-2643,F660,202.77304166666664,-45.22799166666666,6009.884248289416,2866.7648785569327,1.0914485352365906,0.2487202106476155,24.184991844091652,0.24741847997134164,4.388258326071237,3.0,5.454545454545454
T17-2705,F660,202.8905833333333,-45.24278055555555,5468.025708783628,2770.308672630376,2.376164075349756,0.24809002964439328,23.34030893599606,0.11335931302841,9.577829785242464,3.0,5.454545454545454
T17-2698,F660,202.87666666666664,-45.204158333333325,5532.186945224955,3023.120756188098,2.4516470434348805,0.24773515777420851,23.306355134448296,0.10971197126731508,9.896241879682526,3.0,5.454545454545454
T17-2628,F660,202.74191666666664,-45.18547777777777,6153.856168610711,3144.82541418641,1.3339224049602891,0.24807737158096527,23.967173582116327,0.20192072860093233,5.377041833599626,3.0,5.454545454545454
T17-2650,F660,202.7894583333333,-45.18022499999999,5934.56618992432,3179.5291925180923,2.0059344040760116,0.24739822735071332,23.524208182294,0.13390727627077173,8.108119551044261,3.0,5.454545454545454
T17-2671,F660,202.8168333333333,-45.152672222222215,5808.410695518234,3360.0070706884035,1.9959578004386815,0.24749630769838193,23.529621612569464,0.13462995147143478,8.064596272163824,3.0,5.454545454545454
T17-2699,F660,202.87791666666664,-45.07733333333333,5526.481676166788,3853.273907843915,8.24813584403174,0.2805278096287391,21.98911048745285,0.03692703480093728,29.40220384905022,3.0,5.454545454545454
T17-2701,F660,202.88166666666663,-45.03136944444444,5509.156421016974,4154.134104249539,3.39317420498308,0.2813723908227725,22.953484607945306,0.09003256929367158,12.059371550495628,3.0,5.454545454545454
T17-2742,F660,202.97391666666664,-45.05911111111111,5082.6249230837375,3972.317569052421,1.6994338039481227,0.2465086508934184,23.704239368287702,0.1574897277194781,6.894012838043959,3.0,5.454545454545454
T17-2800,F660,203.07929166666665,-45.03900833333333,4595.0961075302985,4103.041558208965,1.1581257926124733,0.2465552009746112,24.120610665272725,0.23114406904425686,4.697227184965083,3.0,5.454545454545454
T17-2763,F660,203.01341666666664,-45.03542777777777,4899.74539272253,4127.0900772313025,1.8253699010689446,0.2464987819487748,23.62662278731331,0.14661831107976397,7.405188320355582,3.0,5.454545454545454
T17-2799,F660,203.07616666666664,-44.86649166666666,4606.876654576474,5232.2826021067085,10.499407479859343,0.24557001383100685,21.727088022679528,0.025394219181485718,42.75525059458069,3.0,5.454545454545454
T17-2589,F660,202.640625,-45.11268888888888,6622.5836966933475,3620.163320735062,0.9237001886440634,0.24727171325635408,24.366172419206713,0.2906482588133872,3.7355675523080776,3.0,5.454545454545454
T17-2544,F660,202.5755,-45.12152777777777,6923.196712402623,3561.2816991880236,14.20228233895277,0.24811937910723744,21.3991046447529,0.01896823246922576,57.23971416523064,3.0,5.454545454545454
T17-2534,F660,202.550125,-45.09203888888888,7041.1861814469285,3753.839339068995,8.230978540086944,0.24759168468319534,21.991371326520504,0.0326594529129661,33.24416387658111,3.0,5.454545454545454
T17-2878,F660,203.31216666666663,-44.6051611111111,3503.021908675464,6938.632972564211,1.4399793174464073,0.24500996940472708,23.884109364177508,0.1847361216139789,5.877227448927738,3.0,5.454545454545454
T17-2872,F660,203.29525,-44.600922222222216,3581.7168039382996,6966.784620966582,4.359986194449629,0.24483497687672845,22.681287214720644,0.060969504656823666,17.8078567452592,3.0,5.454545454545454
T17-2829,F660,203.17029166666663,-44.59197777777777,4163.883840199738,7027.821992806889,2.787760564214359,0.244527258731035,23.166861324377965,0.09523489974805767,11.40061267067458,3.0,5.454545454545454
T17-2891,F660,203.34825,-44.46727222222221,3329.7070235415,7840.2821321987885,1.0801019055320586,0.24589251168430104,24.196338169332623,0.24717519805045185,4.392577464574402,3.0,5.454545454545454
T17-2851,F660,203.2354583333333,-44.53261666666666,3858.4440646903277,7415.188001161626,5.417337999120783,0.2445757881706308,22.445535167551448,0.04901757801843008,22.149935770998404,3.0,5.454545454545454
T17-2911,F660,203.431125,-44.43034722222222,2940.940692553032,8079.588919258023,7.980927116605785,0.2464540169936805,22.02486663808987,0.03352794044458274,32.3830271218928,3.0,5.454545454545454
T17-2889,F660,203.3399583333333,-44.40084166666666,3365.9993852352604,8275.338876944865,0.9424936386593583,0.24568980011550415,24.34430393093397,0.2830303571116228,3.8361121960141262,3.0,5.454545454545454
T17-2369,F660,202.1655833333333,-45.22046666666666,8810.742562482288,2901.640892480715,2.8362383469849535,0.25456527452765587,23.148143188631803,0.09744975605547536,11.141497410625131,3.0,5.454545454545454
T17-2194,F660,201.86591666666664,-45.19813333333333,10194.296874009604,3032.970253817021,2.669836534739556,0.2608212744164701,23.2137883205903,0.10606758013847521,10.23626826727507,3.0,5.454545454545454
T17-2318,F660,202.0775833333333,-45.0724361111111,9226.105066804374,3866.7677070647064,1.0169972456237204,0.2512596415067679,24.261700558234043,0.26824230916293007,4.0475949082985805,3.0,5.454545454545454
T17-2361,F660,202.15366666666665,-44.91257777777777,8883.79194209341,4916.461404667702,10.352152664242146,0.2512686930430752,21.742423330108775,0.02635311958849437,41.19953241635029,3.0,5.454545454545454
T17-2358,F660,202.149875,-44.86543333333333,8904.15504020418,5224.885200025641,2.850198127647726,0.25105086983961034,23.142812373879273,0.0956337091014239,11.353070114708789,3.0,5.454545454545454
T17-2415,F660,202.268,-44.65770555555555,8366.43233885057,6589.115036860374,3.007558858053157,0.24317028704430302,23.084464661859258,0.08778507654421443,12.368118221224996,3.0,5.454545454545454
T17-2197,F660,201.87166666666664,-44.78011388888888,10201.849083924597,5769.4666452526935,1.0200769994594958,0.2552977086498091,24.25841761182504,0.27173043350625675,3.99563711266493,3.0,5.454545454545454
T17-2346,F660,202.130875,-44.61068333333333,9007.750504491003,6891.5406882921625,1.483167140681129,0.2456429252400579,23.852024762035732,0.17982020371173044,6.037898869799258,3.0,5.454545454545454
T17-2303,F660,202.0523333333333,-44.60435277777777,9374.173823902363,6929.423930061964,2.353121432298485,0.2488796348371093,23.350889151443305,0.11483369555887672,9.454857300150707,3.0,5.454545454545454
T17-2343,F660,202.1267083333333,-44.58372222222221,9028.810711666594,7067.83670633727,1.1810718071537094,0.2454477385337243,24.09930924304795,0.22563530387224737,4.811907472479854,3.0,5.454545454545454
T17-2365,F660,202.1595833333333,-44.555608333333325,8877.184493614486,7253.24940758214,1.9842576105650194,0.2450527593817918,23.536004863236737,0.1340867493817661,8.097266954148227,3.0,5.454545454545454
T17-2387,F660,202.192875,-44.50195555555555,8724.886626245192,7605.786356055391,2.194956323513047,0.24473915056909445,23.426435292935054,0.12106033894529909,8.96855414595128,3.0,5.454545454545454
T17-2377,F660,202.1790833333333,-44.49650833333333,8789.584184706973,7640.892437715067,1.5106511268047482,0.24493524491454588,23.832089552583433,0.17604002572553873,6.167553090743601,3.0,5.454545454545454
T17-2211,F660,201.884625,-44.59801944444444,10156.292671976567,6962.111261136137,3.968440282240984,0.2550288217063481,22.783450376614557,0.06977401832717654,15.56075213651902,3.0,5.454545454545454
T17-2240,F660,201.921375,-44.57849999999999,9986.510929371383,7091.936068134426,2.760156943043255,0.2533063148240916,23.17766555791681,0.09964065180842406,10.896518489718837,3.0,5.454545454545454
T17-2285,F660,202.009125,-44.43600833333333,9587.404636684765,8029.2431507954125,5.198341432574034,0.2508677380759826,22.490337997440985,0.0523967479565887,20.721442591392776,3.0,5.454545454545454
T17-2264,F660,201.964375,-44.368872222222215,9801.541033671914,8466.411623462947,1.6952614579736425,0.2536905711642567,23.706908279052783,0.1624770247817931,6.6823983650382255,3.0,5.454545454545454
T17-2315,F660,202.07316666666665,-44.29001944444444,9297.602694205092,8987.953084170938,1.47692623946371,0.25076956516870147,23.856602984119913,0.18434881084784355,5.889575309787413,3.0,5.454545454545454
T17-2331,F660,202.0992083333333,-44.25174444444444,9177.996047237106,9239.690435298437,3.711739532252297,0.2494034421946448,22.8560562689525,0.07295402719643775,14.882471146310408,3.0,5.454545454545454
T17-2324,F660,202.08804166666664,-44.24126666666666,9231.026439124158,9307.775486281887,1.5728298697231191,0.251755014253466,23.788295629291124,0.17378836641276763,6.247461939882555,3.0,5.454545454545454
T17-2522,F660,202.5153333333333,-44.965172222222215,7205.722327248891,4583.552512526937,5.469622779134284,0.24726302369255662,22.435106561035496,0.04908243726516499,22.12066607231632,3.0,5.454545454545454
T17-2557,F660,202.5875833333333,-44.88071388888888,6873.132555538352,5137.743792872563,2.402475546983189,0.24763845391664124,23.328352559995903,0.11191374473935756,9.7015447681316,3.0,5.454545454545454
T17-2602,F660,202.66904166666663,-44.78695555555555,6496.951114368177,5752.623417155116,6.238722316460709,0.2429047838352768,22.292260860620615,0.04227316183364358,25.68381823509672,3.0,5.454545454545454
T17-2687,F660,202.8525,-44.69895277777777,5644.913177304881,6329.931642601277,2.62687131378879,0.24227771983595053,23.231403005206815,0.10013801995223602,10.842397375901834,3.0,5.454545454545454
T17-2636,F660,202.76266666666663,-44.73402777777777,6062.530023071589,6099.958143487416,4.932324697638652,0.24271698761874524,22.547370853228518,0.05342848192732843,20.32129990582383,3.0,5.454545454545454
T17-2736,F660,202.9485833333333,-44.57157777777777,5197.21068361783,7163.576356789445,1.5384997565554561,0.24200961296021736,23.812256420342788,0.17078884645305364,6.3571844842723735,3.0,5.454545454545454
T17-2743,F660,202.97479166666665,-44.56320555555555,5074.943470692578,7218.260815741944,6.726898204293542,0.24182257764912019,22.21046286072019,0.0390306973151465,27.817494419624207,3.0,5.454545454545454
T17-2644,F660,202.7775833333333,-44.61924722222221,5994.152207946753,6851.351221500715,2.5534830591097752,0.24237586615829257,23.26216754773194,0.10305776343760568,10.53521994406047,3.0,5.454545454545454
T17-2649,F660,202.789375,-44.60253333333333,5939.341590170384,6960.820297365977,1.7282312920093017,0.24237219655348285,23.685995339073614,0.15226681176390452,7.130484917761361,3.0,5.454545454545454
T17-2626,F660,202.7380833333333,-44.57198333333333,6178.738220958334,7160.435793931673,0.7695483212921652,0.24215630251670925,24.564410262155434,0.341652184246575,3.1778992051592994,3.0,5.454545454545454
T17-2674,F660,202.820875,-44.56345,5792.737897199588,7216.78455023958,1.7394897193223038,0.24284554546279868,23.678945334156154,0.15157675147164412,7.162946785815245,3.0,5.454545454545454
T17-2647,F660,202.78704166666665,-44.5450611111111,5950.663424473814,7336.996698320316,1.8608003412615002,0.24210456628513674,23.605750557420446,0.14126270676349642,7.685936576140234,3.0,5.454545454545454
T17-2692,F660,202.8663333333333,-44.53095,5580.787896345514,7429.621102106668,2.1850265486810794,0.24183225728193397,23.431358204656497,0.12016606268142052,9.035298157655296,3.0,5.454545454545454
T17-2726,F660,202.9279583333333,-44.46597499999999,5293.00623035706,7854.878808590145,8.15445757834492,0.24194590534977908,22.001512305617016,0.032214212473045435,33.70363952452963,3.0,5.454545454545454
T17-2567,F660,202.6090833333333,-44.525302777777775,6781.277630114391,7464.439953647314,1.4878543472820696,0.24284040175630014,23.848598954347302,0.17720862035081958,6.12688142714897,3.0,5.454545454545454
T17-2533,F660,202.5444583333333,-44.564052777777775,7081.799129815838,7209.664347929833,3.728344941183491,0.24285091451211616,22.851209785375055,0.07072093231822277,15.35240231099677,3.0,5.454545454545454
T17-2731,F660,202.9363333333333,-44.41698333333333,5253.676088783398,8175.5428411928915,10.220788381470713,0.27413850163010633,21.756289008909114,0.029121246349014317,37.283301399456725,3.0,5.454545454545454
T17-2734,F660,202.94329166666665,-44.37693888888888,5220.951701540976,8437.644353111209,1.358224733393683,0.244466435169144,23.94757091313992,0.19542131208883062,5.55587409148393,3.0,5.454545454545454
T17-2693,F660,202.87254166666665,-44.36555277777777,5551.968355197461,8512.273946775107,1.5557622180097233,0.2425101646977729,23.800141949113804,0.1692431290503182,6.415245397852021,3.0,5.454545454545454
T17-2679,F660,202.8288333333333,-44.361913888888886,5756.5155164932585,8536.011138284668,3.382799411665086,0.24291433950541905,22.956809384032656,0.07796527696749318,13.925894282538314,3.0,5.454545454545454
T17-2684,F660,202.8425,-44.25253055555555,5692.922429515001,9252.071187432452,2.2083732786352614,0.24398831723924824,23.419818791181978,0.11995569414260077,9.051143528605065,3.0,5.454545454545454
T17-2856,F660,203.2530833333333,-44.44150277777777,3773.494848578216,8011.228031290879,6.278889008988678,0.24505457256421573,22.28529298458609,0.04237447440042446,25.62241113596571,3.0,5.454545454545454
T17-2741,F660,202.9693333333333,-44.409613888888885,5099.340012860611,8223.651515376387,4.857902264787393,0.24202169382655533,22.56387806732789,0.0540916018893761,20.07217695232232,3.0,5.454545454545454
T17-2847,F660,203.2330833333333,-44.218108333333326,3860.67723679887,9473.968504379638,2.19362107541926,0.24805865268417646,23.427095975024354,0.12277702067174807,8.843154841335595,3.0,5.454545454545454
T17-2932,F660,203.48475,-44.26152222222222,2682.1062857343795,9182.945935484262,3.4535709320142325,0.24976082349984813,22.934329049256057,0.07851999392577486,13.827512592327485,3.0,5.454545454545454
T17-2859,F660,203.259375,-44.23307222222222,3737.785844806131,9375.468041835022,3.3424738910397758,0.2483630100246112,22.969829941108582,0.08067578706577179,13.458018127210481,3.0,5.454545454545454
T17-2753,F660,203.00375,-44.36922777777777,4938.020567731155,8487.810289965368,10.739229804245262,0.2428965256888881,21.702567160595002,0.02455684036541788,44.21318820344311,3.0,5.454545454545454
T17-2745,F660,202.98954166666664,-44.21679444444444,5003.204877629961,9485.734252635546,1.7082542443363002,0.24484091903971014,23.698618728884703,0.1556165606431436,6.976996537328152,3.0,5.454545454545454
T17-2749,F660,202.99816666666663,-44.12605277777777,4961.905017943383,10079.703112001927,1.767453539796733,0.2486191467040724,23.661629983679287,0.15272526416944923,7.1090805484120905,3.0,5.454545454545454
T17-2447,F660,202.32729166666664,-44.55454444444444,8094.990759937853,7266.3467645317605,6.712005706099526,0.24247625214517002,22.212869207427502,0.03922303664146624,27.68108483498443,3.0,5.454545454545454
T17-2438,F660,202.3113333333333,-44.5371,8170.230200535445,7380.016896867795,1.831464704472642,0.2426112297703119,23.62300361633216,0.14382575607339843,7.548969213859351,3.0,5.454545454545454
T17-2510,F660,202.4670833333333,-44.44309722222221,7446.69782143017,7999.728602758329,1.9087097185784057,0.24428531791858182,23.578150287980545,0.13895743882553038,7.813444274266872,3.0,5.454545454545454
T17-2516,F660,202.49075,-44.29954444444444,7340.640984732929,8939.953920206035,1.925434162806555,0.2455129420914591,23.568678317010622,0.13844269262202982,7.842495578458293,3.0,5.454545454545454
T17-2591,F660,202.64354166666664,-44.27951944444444,6625.229037315805,9073.800768542582,1.2488705578390917,0.2446361358451971,24.038706431945826,0.2126804159262441,5.1050126079058185,3.0,5.454545454545454
T17-2585,F660,202.6370833333333,-44.23965555555555,6656.287383011221,9334.66379084723,11.06350429755528,0.24572903681104388,21.670268227777232,0.024115045707990373,45.023186682096046,3.0,5.454545454545454
T17-2685,F660,202.84416666666664,-44.19171388888888,5685.302083542006,9650.191998585597,3.6834649425287775,0.24570313699481844,22.8643586479955,0.07242332847473185,14.991525902277989,3.0,5.454545454545454
T17-2576,F660,202.62166666666664,-44.20618888888888,6729.292090457983,9553.518685830091,1.1731419443188906,0.2463655625733581,24.106623593102324,0.2280099285400617,4.761793539913171,3.0,5.454545454545454
T17-2550,F660,202.5809583333333,-44.18536111111111,6920.8164632957,9689.205900080273,10.331015950783543,0.2471447944466312,21.744642419791553,0.02597363632255954,41.80147097135982,3.0,5.454545454545454
T17-2440,F660,202.3138333333333,-44.27450833333333,8170.6192825830585,9098.976792596653,0.7998464193105099,0.24475390386958973,24.522483487673625,0.33223649974726166,3.267961845203849,3.0,5.454545454545454
T17-2434,F660,202.3034583333333,-44.21735,8221.91752690411,9472.801980491502,1.0497994274561884,0.24601844588727836,24.22723417106269,0.2544401594744576,4.267157381919197,3.0,5.454545454545454
T17-2519,F660,202.507,-44.19212777777777,7267.7721608854,9643.47450543992,14.280201953129026,0.24764016810208722,21.393164126618565,0.01882829788705552,57.66512784485816,3.0,5.454545454545454
T17-2520,F660,202.509375,-44.123997222222215,7258.679619509109,10089.531696633696,20.33878617023585,0.25045315186673917,21.009187423923898,0.01336982710283106,81.20794655064947,3.0,5.454545454545454
T17-2230,F660,201.90516666666664,-44.30327499999999,10083.778129029133,8892.598433430063,4.123117718320598,0.2561500499198577,22.741935663913882,0.0674517202874989,16.09649390898268,3.0,5.454545454545454
T17-2309,F660,202.06479166666665,-44.236397222222216,9340.383323632548,9338.579630020831,1.8671103705720524,0.25244415543961624,23.602075022061374,0.14679783453637194,7.396132294370581,3.0,5.454545454545454
T17-2272,F660,201.976125,-44.23876666666666,9756.068618254265,9318.697350761282,3.4147127249410176,0.25554109034824457,22.94661456759945,0.08125140705628457,13.362675725800255,3.0,5.454545454545454
T17-3019,F660,203.78204166666663,-44.21341944444444,1284.909471933981,9485.106695621902,14.938046772384043,0.2617327498483397,21.344265462699035,0.019023418979152964,57.07366304384855,3.0,5.454545454545454
T17-2421,F861,202.2830833333333,-45.4131861111111,8259.655278210397,1644.5369064231359,4.5129208861148005,1.177698271299534,23.03385569956156,0.2833352685984664,3.831983960658282,3.0,5.454545454545454
T17-2433,F861,202.301625,-45.407513888888886,8174.718558633395,1682.2944086906364,8.049662484797356,1.1779741284584484,22.405555822081272,0.15888481808413835,6.833479862016594,3.0,5.454545454545454
T17-2479,F861,202.39904166666665,-45.51761666666666,7722.728528344982,964.5008504201714,15.26559521281045,1.19587833325493,21.710715644217494,0.08505455468982293,12.765174172242673,3.0,5.454545454545454
T17-2601,F861,202.667625,-45.35432777777777,6493.656467752844,2038.7986961921483,4.468222810707018,1.152638530650869,23.044662946630616,0.2800803444107658,3.876516958168935,3.0,5.454545454545454
T17-2600,F861,202.66666666666663,-45.3468611111111,6498.195194701008,2087.663665119291,8.789559982406175,1.1519191254414887,22.310082164419143,0.14229157113081867,7.630362052576787,3.0,5.454545454545454
T17-2460,F861,202.358625,-45.436005555555546,7911.56183948851,1497.5859367256326,3.7729965992551437,1.1801911715916995,23.22828396561227,0.33961766193640053,3.1969368099632374,3.0,5.454545454545454
T17-2402,F861,202.234875,-45.35133055555555,8484.41572341077,2047.7272822203645,5.698359089445135,1.1721868777784656,22.780625466518686,0.2233424942109778,4.861305989233298,3.0,5.454545454545454
T17-2279,F861,201.99054166666664,-45.41517777777777,9603.821361344302,1619.0170805314187,3.9962407544446723,1.1931876513431048,23.165870888717002,0.3241764227274523,3.34921397313015,3.0,5.454545454545454
T17-2342,F861,202.1243333333333,-45.26417222222221,8998.264464700154,2613.812190896179,4.080706495217196,1.1669766372697459,23.14316160182664,0.3104925058138053,3.4968193577245916,3.0,5.454545454545454
T17-2352,F861,202.14154166666663,-45.24707777777777,8920.002790622208,2726.4474436458413,10.477011919675506,1.16629875758701,22.11940640498237,0.12086392536201883,8.983128766553525,3.0,5.454545454545454
T17-2454,F861,202.3430833333333,-45.27316111111111,7990.041425994873,2563.0951079305128,6.825059598375943,1.1564816973494678,22.584733879716996,0.18397407829980494,5.9015716496147315,3.0,5.454545454545454
T17-2511,F861,202.4760833333333,-45.2631,7377.715745147672,2632.555963310478,9.479706451733724,1.151993835018034,22.228012777004537,0.13194094360469294,8.228955888106226,3.0,5.454545454545454
T17-2545,F861,202.5758333333333,-45.19275555555555,6919.890793824722,3095.053732000783,5.59035901368032,1.137659361567094,22.801400751905742,0.22095145490883977,4.913912900940539,3.0,5.454545454545454
T17-2492,F861,202.4293333333333,-45.23053611111111,7594.29567168231,2844.5618376752413,7.290717831603347,1.1997099677610281,22.513074274213103,0.178661220649778,6.077066980788473,3.0,5.454545454545454
T17-2517,F861,202.5028333333333,-45.17933055555555,7257.042513447415,3181.4937398373418,29.38919114041113,1.1373504603708773,20.999530916418514,0.04201757600007609,25.84004857291537,3.0,5.454545454545454
T17-2428,F861,202.29366666666664,-45.25270833333333,8218.64981238507,2695.379660104799,6.5479322949119805,1.1579576638561868,22.629739549516362,0.1920051250686773,5.6547251244974746,3.0,5.454545454545454
T17-2467,F861,202.36766666666665,-45.218263888888885,7879.081261649852,2923.1836688997364,9.064988230839495,1.149319157525023,22.27658188854192,0.1376568163543514,7.8872680155791555,3.0,5.454545454545454
T17-2475,F861,202.38979166666664,-45.10320555555555,7781.643174893443,3676.957017924711,3.655348266186476,1.1363150606372099,23.26267809746465,0.3375159660594729,3.2168439835134026,3.0,5.454545454545454
T17-2668,F861,202.81191666666663,-45.45665,5829.347594109908,1370.171222831128,7.805942028994118,1.1689795623221673,22.438936695851588,0.16259452462255092,6.677569292561185,3.0,5.454545454545454
T17-2627,F861,202.739375,-45.43188055555555,6162.716723681414,1531.8694333499784,4.775999396356881,1.1645033872283443,22.972339341923945,0.2647285694888753,4.10131859532356,3.0,5.454545454545454
T17-2662,F861,202.80541666666664,-45.35653055555555,5859.824570114107,2025.5381163327002,3.61938990719613,1.1517565133891585,23.273411572470987,0.34550125234264717,3.142495714259704,3.0,5.454545454545454
T17-2755,F861,203.0055833333333,-45.28956111111111,4938.472035251453,2463.6679981098214,5.609271545657129,1.1424875918300283,22.797733838055233,0.22114103976605962,4.909700189104232,3.0,5.454545454545454
T17-2794,F861,203.06466666666665,-45.26204444444444,4665.98972110487,2643.2773403689475,8.748960828180131,1.1413213809159046,22.3151088198409,0.14163670050203,7.665641750406125,3.0,5.454545454545454
T17-2756,F861,203.006,-45.21681388888888,4935.837036557141,2939.8552843289485,4.461169630376713,1.1332481829212975,23.0463781573544,0.2758040341698724,3.9366219135482483,3.0,5.454545454545454
T17-2759,F861,203.0108333333333,-45.21297499999999,4913.511726127836,2964.9492982790343,17.84737456929169,1.133823088245736,21.541064153911712,0.06897556679385157,15.74088123122043,3.0,5.454545454545454
T17-2659,F861,202.798875,-45.264575,5890.542535422536,2627.4417398429246,3.9863113084545536,1.139022341309702,23.168571970897233,0.3102311130004947,3.499765688415649,3.0,5.454545454545454
T17-2630,F861,202.746625,-45.26478888888888,6131.258702667274,2625.710358596838,15.567681535699483,1.1389486765603496,21.689440153105394,0.07943365302451671,13.668466240914585,3.0,5.454545454545454
T17-2658,F861,202.7985,-45.23445555555555,5892.476986378012,2824.596157201373,5.611265248150083,1.1350425705115839,22.797348003573216,0.21962191381924798,4.943660611443839,3.0,5.454545454545454
T17-2705,F861,202.8905833333333,-45.24278055555555,5468.025708783628,2770.308672630376,6.080636207750188,1.134814348936682,22.71012744694142,0.202628307667736,5.358265176544276,3.0,5.454545454545454
T17-2698,F861,202.87666666666664,-45.204158333333325,5532.186945224955,3023.120756188098,5.367905979100366,1.1310247979909047,22.845487749010616,0.22876603585068392,4.746055072033471,3.0,5.454545454545454
T17-2628,F861,202.74191666666664,-45.18547777777777,6153.856168610711,3144.82541418641,3.810274578313042,1.13323336856068,23.217609317012105,0.3229143914429091,3.3623035501967906,3.0,5.454545454545454
T17-2650,F861,202.7894583333333,-45.18022499999999,5934.56618992432,3179.5291925180923,8.308325446250345,1.1280254132201923,22.371216250027462,0.1474109360476668,7.36537080537258,3.0,5.454545454545454
T17-2671,F861,202.8168333333333,-45.152672222222215,5808.410695518234,3360.0070706884035,5.521938458400584,1.12686679911428,22.81477109462489,0.22156713461320574,4.900258364822569,3.0,5.454545454545454
T17-2699,F861,202.87791666666664,-45.07733333333333,5526.481676166788,3853.273907843915,16.47682188350787,1.2286970254934626,21.62781638262272,0.08096469420429646,13.409995744793587,3.0,5.454545454545454
T17-2701,F861,202.88166666666663,-45.03136944444444,5509.156421016974,4154.134104249539,7.898956723614463,1.2805425493871094,22.426075663893368,0.17601456195428575,6.168445341699145,3.0,5.454545454545454
T17-2742,F861,202.97391666666664,-45.05911111111111,5082.6249230837375,3972.317569052421,4.349066064558395,1.1198214900846237,23.074009987818012,0.27956133951589635,3.8837137017523573,3.0,5.454545454545454
T17-2800,F861,203.07929166666665,-45.03900833333333,4595.0961075302985,4103.041558208965,4.158013654828275,1.1196053442737717,23.12278522197095,0.29235018406136715,3.7138208352563344,3.0,5.454545454545454
T17-2763,F861,203.01341666666664,-45.03542777777777,4899.74539272253,4127.0900772313025,4.615574807764779,1.1200803331339584,23.009435514333333,0.2634800259060304,4.120753370296673,3.0,5.454545454545454
T17-2799,F861,203.07616666666664,-44.86649166666666,4606.876654576474,5232.2826021067085,28.57587600260974,1.1130922159313212,21.03000111823125,0.04229177499093006,25.67251445442944,3.0,5.454545454545454
T17-2544,F861,202.5755,-45.12152777777777,6923.196712402623,3561.2816991880236,26.022785547139165,1.1293496380257804,21.131615543167634,0.047119313480638456,23.04227554597678,3.0,5.454545454545454
T17-2534,F861,202.550125,-45.09203888888888,7041.1861814469285,3753.839339068995,17.089903089634294,1.1265572466827927,21.588150999979376,0.071571148358239,15.170026325742803,3.0,5.454545454545454
T17-2878,F861,203.31216666666663,-44.6051611111111,3503.021908675464,6938.632972564211,6.204972471777243,1.111494679106256,22.68815035224704,0.19448756944380607,5.582548066506815,3.0,5.454545454545454
T17-2872,F861,203.29525,-44.600922222222216,3581.7168039382996,6966.784620966582,11.829212219896876,1.110359649624839,21.987610441884044,0.10191360586738622,10.653496120733182,3.0,5.454545454545454
T17-2829,F861,203.17029166666663,-44.59197777777777,4163.883840199738,7027.821992806889,7.118010227041919,1.1076712848016388,22.5391034808611,0.16895716338130093,6.426103415975624,3.0,5.454545454545454
T17-2891,F861,203.34825,-44.46727222222221,3329.7070235415,7840.2821321987885,3.43544762623789,1.115799914994154,23.330041669844693,0.3526365402059276,3.0789100985510376,3.0,5.454545454545454
T17-2851,F861,203.2354583333333,-44.53261666666666,3858.4440646903277,7415.188001161626,11.729453093669747,1.1094822482745363,21.996805592886503,0.10269916558498568,10.572006097358798,3.0,5.454545454545454
T17-2911,F861,203.431125,-44.43034722222222,2940.940692553032,8079.588919258023,18.917483295615217,1.1218554354690404,21.477841602119813,0.06438695061915331,16.86267472395491,3.0,5.454545454545454
