source_id,ra,dec,spectrum_file,mag_F378,mag_F395,mag_F410,mag_F430,mag_F515,mag_F660,mag_F861,flux_F378,flux_F395,flux_F410,flux_F430,flux_F515,flux_F660,flux_F861,distance_arcsec,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag,gaia_ruwe,gaia_parallax,gaia_pmra,gaia_pmdec
6136200435565703168,198.95426213629253,-44.259123655183146,gaia_spectra_CenA19/gaia_xp_spectrum_6136200435565703168.dat,-4.28724120349261,-4.410425587521208,-5.863963436675722,-6.059774053823126,-6.65061330402607,-6.41206572150927,-7.054730344222111,51.86763922851221,58.099211052469556,221.6079695856621,265.40531851004556,457.3464597336447,367.1354223638751,663.5782422154424,0.6018787978645211,14.43671,14.736643,13.8407755,1.2524678,0.7533476026796195,-3.936149458951225,-5.958937475946318
6088254409971731840,199.41953006759724,-44.219297907401334,gaia_spectra_CenA19/gaia_xp_spectrum_6088254409971731840.dat,-4.232291498086958,-4.453027561882954,-5.859292647031992,-6.1450750107229455,-6.686372643209482,-6.442370762529535,-7.109605545637746,49.30791052533639,60.424216080367366,220.65666949034318,287.0978923725672,472.660224906239,377.5272503858991,697.9787782042351,0.16364465628187108,14.0380535,14.298314,13.615566,1.152437,0.6919306158907409,-1.1536642787132338,-1.520968612449671
6136269636078601856,198.86579785061602,-43.894929790975745,gaia_spectra_CenA19/gaia_xp_spectrum_6136269636078601856.dat,-4.122860973973516,-4.481467540280428,-5.829838626501243,-6.10886740968314,-6.638141809797727,-6.344164557801627,-7.013666519752112,44.58044400588716,62.02789115290581,214.75112647680538,277.68151099757847,452.1231283402222,344.8782634919088,638.9496078064411,0.07945950343341336,14.1461935,14.398037,13.730385,1.0187305,0.5862677685063482,-6.189103693735223,0.8086405900485265
6136200293823559936,199.00687054480898,-44.253203902015144,gaia_spectra_CenA19/gaia_xp_spectrum_6136200293823559936.dat,-4.113307868089371,-4.409461925924825,-5.752141847856166,-6.03658364763753,-6.563887947422142,-6.276113919726534,-6.931223281346743,44.18991307130423,58.04766709631631,199.92022833628644,259.7965975848913,422.23592252062855,323.92582078909817,592.2285126702506,0.08068190726050949,14.211516,14.443483,13.788525,1.1323384,0.34262855052473884,0.7860973288818898,5.505364791118772
6088161054561299328,199.13383770617165,-44.33917513784571,gaia_spectra_CenA19/gaia_xp_spectrum_6088161054561299328.dat,-4.083177354329687,-4.286325374386322,-5.705148365256249,-5.986970520986752,-6.597153810349877,-6.4170294057051915,-7.104666817951072,42.98044837132325,51.82390681455403,191.45175249155378,248.1922455482374,435.3730317933802,368.81770602253124,694.8110668031172,0.16431682983352,14.088967,14.383233,13.629346,1.0022748,0.8112172766793433,-3.7417114277006185,-3.7961542244573656
6136202909466621184,198.86882627012156,-44.274329084732415,gaia_spectra_CenA19/gaia_xp_spectrum_6136202909466621184.dat,-3.9801623608946453,-4.12778844074989,-5.543012845096631,-5.819283181169999,-6.448958937566427,-6.279637798202296,-6.989004495222498,39.08993464751378,44.783226117152324,164.89410812801032,212.67344813474406,379.82502493879355,324.97886629052664,624.5997385288168,0.14288632019376965,14.2307205,14.536468,13.754755,0.9823962,1.0588673793144083,-8.231161225525003,-6.154768255475302
6136221154487745792,198.8860069302437,-44.01342200669025,gaia_spectra_CenA19/gaia_xp_spectrum_6136221154487745792.dat,-3.9002879995898265,-4.14087719312727,-5.61142445968993,-5.925129195809335,-6.515718203017379,-6.303984997436314,-6.961790261105815,36.3174376694446,45.32636349099438,175.61830608404526,234.45077804662836,403.9124884570325,332.34871119386486,609.1385770271713,0.04276519659073456,14.167357,14.445721,13.729719,1.0028296,0.49676612021514205,-6.926106130812478,-1.7598311751895286
6088162875627380096,199.15455093769316,-44.23492649712316,gaia_spectra_CenA19/gaia_xp_spectrum_6088162875627380096.dat,-3.8528257989965535,-4.044444669256112,-5.43232263232441,-5.734463412799011,-6.315063161757953,-6.111086618431587,-6.7927058960847475,34.764046295031356,41.47418568248709,148.91177930757456,196.6913970921641,335.7571460543281,278.2496632294239,521.2935584362784,0.053827206111167994,14.377172,14.661499,13.928643,0.93256307,0.5591079250213234,-15.344779671123948,1.459215427153143
6136271182266834432,198.91800502402447,-43.86548943683146,gaia_spectra_CenA19/gaia_xp_spectrum_6136271182266834432.dat,-3.8474679272297574,-4.022831731705162,-5.4675445108344185,-5.778179249574688,-6.446275057073278,-6.344837792272733,-7.104535291668652,34.59291588887239,40.65675312852918,153.82176997732907,204.77253175646703,378.8872777662669,345.09217911390215,694.7269023613585,0.055574945233162,14.172055,14.516411,13.65281,1.008885,0.789897459915779,-10.010938853074183,-1.4534954159852502
6136313479103691264,199.19618890297104,-43.908935598334665,gaia_spectra_CenA19/gaia_xp_spectrum_6136313479103691264.dat,-3.8338223887968854,-4.00773611708812,-5.492409493826402,-5.808101736158509,-6.4733378493189715,-6.340322964506657,-7.057431521295722,34.16087258502426,40.095390434396485,157.38516638776855,210.4944717923735,388.45001247156455,343.66015829592857,665.2311979370278,0.09351075686144339,14.169644,14.489145,13.682969,1.0638151,0.7268402161296051,-2.1698522691186173,-4.099670062580882
