source_id,ra,dec,spectrum_file,mag_F378,mag_F395,mag_F410,mag_F430,mag_F515,mag_F660,mag_F861,flux_F378,flux_F395,flux_F410,flux_F430,flux_F515,flux_F660,flux_F861,distance_arcsec,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag,gaia_ruwe,gaia_parallax,gaia_pmra,gaia_pmdec
6111447370806906624,204.69236624552383,-44.14117502757994,gaia_spectra_CenA23/gaia_xp_spectrum_6111447370806906624.dat,-4.456310112896063,-4.846017456383634,-6.138670974283604,-6.363554974204913,-6.760964588969899,-6.346197232216423,-6.913782760225837,60.607175538111804,86.77746968941732,285.40947698693026,351.09285365923324,506.2742460616888,345.5245363577809,582.7913592597257,0.08746629897570501,14.087612,14.24802,13.811023,1.1025919,0.3751570446910379,-8.56925227406235,-1.160588465999433
6108425466177074304,204.95151608732658,-44.41117256235403,gaia_spectra_CenA23/gaia_xp_spectrum_6108425466177074304.dat,-4.2022517696168356,-4.316850304906254,-5.772211119345563,-6.040534765391565,-6.689895314337088,-6.586372700760078,-7.2853534072495485,47.962378037175164,53.301584799590735,203.65001562268563,260.74374935513356,474.19626149876314,431.07127129628043,820.6186123072819,0.024009798093830977,14.0216675,14.342056,13.535664,0.9715973,0.5815600636517305,-3.9879206530902076,1.2316714097913448
6111442354285457024,204.411529989075,-44.220200708959744,gaia_spectra_CenA23/gaia_xp_spectrum_6111442354285457024.dat,-4.178502076934333,-4.3654530224127175,-5.758016213952661,-6.020421627016375,-6.57256528934327,-6.3989851508433855,-7.071411424005543,46.92462717695447,55.74182826717475,201.00482641508998,255.95796627572014,425.6240067137071,362.73884041624683,673.8520743304831,0.1306158132371335,14.163865,14.439931,13.725375,0.92033833,0.7680686316650879,-11.268512243933827,-3.133439793488785
6108428764711985280,205.05549178455416,-44.27087931162622,gaia_spectra_CenA23/gaia_xp_spectrum_6108428764711985280.dat,-4.153070843408609,-4.393204693476502,-5.859185592145853,-6.145499305988647,-6.681418747608776,-6.468274700016997,-7.09608139951341,45.83828255708092,57.18496733793924,220.63491355186966,287.2101093927024,470.50852755691363,386.6427579605285,689.3385396922704,0.0638017652486003,14.078248,14.337365,13.672168,1.0063218,0.31487824654312574,-6.826504370304595,-0.8491451016782607
6111440430139730304,204.67873963060245,-44.204400711028946,gaia_spectra_CenA23/gaia_xp_spectrum_6111440430139730304.dat,-4.124417857325846,-4.234965284341455,-5.718464431601809,-5.981361369654886,-6.642751552343965,-6.557161681184223,-7.259133951571956,44.64441565674091,49.42948819997604,193.81428020477532,246.9133363871392,454.04680178307774,419.62820614800836,801.0388517701174,0.020628310345711925,14.022592,14.340949,13.539456,0.9867202,1.089683852273507,-1.1706659457149142,-5.197252006558777
6111432630479130752,205.00109228698395,-44.17208932020563,gaia_spectra_CenA23/gaia_xp_spectrum_6111432630479130752.dat,-4.087959928687292,-4.586651308002749,-5.911061827764515,-6.108955221835018,-6.402751527021541,-5.826486119227919,-6.3415817410261335,43.17019113359324,68.33772600659049,231.43270482132544,277.70397022569824,363.99935225133805,214.08904638312262,344.05882069752937,0.08180040679557854,14.527918,14.6318655,14.361129,0.96923834,0.3445017664951629,-6.0022619338889385,-2.3188648354012074
6111443075839956992,204.37666434397025,-44.218864241810735,gaia_spectra_CenA23/gaia_xp_spectrum_6111443075839956992.dat,-4.057188983886142,-4.231480322235673,-5.598258528924589,-5.8738166272243,-6.439934786288681,-6.2778754568774175,-6.961633445887503,41.963875855275745,49.271085329302956,173.50157101222328,223.62824260882124,376.68117330841557,324.4517961616229,609.0506041838477,0.11271536271600449,14.296231,14.585106,13.841544,0.99922115,0.5760849289099242,-9.783763541557455,4.558291032531017
6111452112450862848,204.62348844447635,-43.99608965530009,gaia_spectra_CenA23/gaia_xp_spectrum_6111452112450862848.dat,-4.053344172617309,-4.182324932253239,-5.613547831630903,-5.895950067057497,-6.581873316495072,-6.489595324471148,-7.2001700830804545,41.81553609781533,47.090139055562304,175.9620984918408,228.23383451571158,429.28857123489513,394.3103073704875,758.6964172639938,0.07396950326484478,14.081694,14.404022,13.598363,0.9937754,0.49048623223468013,-3.2166422606866227,3.5129192969277563
6111450738055397888,204.66204280740536,-44.07649833409085,gaia_spectra_CenA23/gaia_xp_spectrum_6111450738055397888.dat,-4.0306342203983645,-4.1513232372436475,-5.662996797137854,-5.940883085671191,-6.576257574609902,-6.472224524737689,-7.174497711058683,40.94997945052946,45.76456038691081,184.1614470855159,237.877428073515,427.07389890010705,388.05189615990656,740.9673718099278,0.04248339089211349,14.116082,14.4129,13.624125,0.98853076,0.8915008070425662,-8.636606770314353,-3.3648639484324785
6108522871733940096,205.12967213446782,-44.203012798352475,gaia_spectra_CenA23/gaia_xp_spectrum_6108522871733940096.dat,-3.994543310395831,-4.151056525834571,-5.581214303860527,-5.842502373929984,-6.471330014172562,-6.368560877736371,-7.069046126481466,39.61113841967331,45.75331969026582,170.79915648839776,217.27059294155745,387.73232169198633,352.7153424727251,672.3856723004075,0.08451899909560336,14.234772,14.545138,13.756817,1.002051,0.5942442166680856,-9.347805078881692,1.039970581766169
6111490969014697984,204.46867245848549,-44.103208273542435,gaia_spectra_CenA23/gaia_xp_spectrum_6111490969014697984.dat,-3.993809066082749,-4.0944481990692845,-5.617161703037722,-5.887461684348986,-6.591028477787515,-6.5449382251261925,-7.267635527211293,39.584359888302906,43.42894502595768,176.5487639012052,226.45643896631645,432.92372951543615,414.93043376483917,807.3357997915626,0.10153573598502964,14.075678,14.420878,13.557704,1.1537038,0.49532696069958965,-6.1626924171863005,1.5286831428966234
6111428850907846528,204.86858238881246,-44.34677538806118,gaia_spectra_CenA23/gaia_xp_spectrum_6111428850907846528.dat,-3.9848258114569153,-4.132318510081182,-5.568196954166325,-5.841321217116603,-6.401833661131942,-6.225548545541045,-6.889881594290058,39.258194702095544,44.97046766992106,168.76360025474318,217.03435590875938,363.6917624290476,309.18571342131105,570.1020960135586,0.06407258100938039,14.33437,14.611436,13.897502,0.85153186,0.5784271246937864,-6.914415124577698,-0.2555095486670364
6111445790258967296,204.56390136752907,-44.08233218515822,gaia_spectra_CenA23/gaia_xp_spectrum_6111445790258967296.dat,-3.9657251340550266,-4.1479032668589415,-5.545013327504025,-5.820535524432789,-6.3649873282530205,-6.207697184289067,-6.894810305942768,38.573589430063045,45.620632978425895,165.19820763246946,212.9188980174918,351.5563374515707,304.14373414244693,572.6959638504965,0.03168850148868499,14.353765,14.63401,13.908248,1.0099317,0.680931486392859,2.5506829702294347,-3.779252960117284
6108521913962179072,205.11163176257693,-44.257691294069325,gaia_spectra_CenA23/gaia_xp_spectrum_6108521913962179072.dat,-3.816018389363846,-3.9192484510661396,-5.403877626855115,-5.63839777144436,-6.2917969376186,-6.170787561093859,-6.874914741005451,33.60526742139416,36.95722724995734,145.06112817212474,180.03589771555988,328.6387537805126,293.9781309602643,562.2971682640566,0.062464514879130364,14.431686,14.740685,13.954654,1.0896173,1.0068151002779215,-11.071146502980243,-10.125158443670845
6108427218523746432,205.02220990767597,-44.34910689987525,gaia_spectra_CenA23/gaia_xp_spectrum_6108427218523746432.dat,-3.743311309913369,-3.9570057782996635,-5.293902670810926,-5.540972936835224,-6.079957715828749,-5.876230476015434,-6.552500255865363,31.428562973028676,38.265052305985606,131.0874358022352,164.5845918194793,270.38530600656907,224.12597425172544,417.83046511283345,0.03110714215895511,14.717836,14.972697,14.29373,1.0395112,0.4895467388898208,-3.20879652578942,-5.550534901548248
6111428541670234240,204.6933112077241,-44.249607793107174,gaia_spectra_CenA23/gaia_xp_spectrum_6111428541670234240.dat,-3.737814839958227,-3.8658078265620777,-5.428667777120349,-5.7027834700843405,-6.397158415056347,-6.34534868655355,-7.046970892962018,31.269859938048214,35.18221114019635,148.41134837895436,191.0351958841812,362.1290505800072,345.2546008023319,658.8527411956992,0.14840296656252291,14.261632,14.598483,13.754682,1.034727,1.1028833542910432,-14.93054726189764,-2.7000210345279227
6111431187370083968,204.95153515741092,-44.25439155092814,gaia_spectra_CenA23/gaia_xp_spectrum_6111431187370083968.dat,-3.6968537083996695,-3.864592788080893,-5.452487968695579,-5.731290008574479,-6.526731781626989,-6.537789670360212,-7.27621012494581,30.11213046273178,35.14286103857995,151.70335567519254,196.11734419324176,408.03057998451123,412.2074798426313,813.7369746962645,0.1112844474096211,14.094452,14.474165,13.552129,1.0301121,0.7974442346076568,-10.534612774754748,-0.6384483321605856
6111441495291638528,204.67442021348228,-44.15612253352606,gaia_spectra_CenA23/gaia_xp_spectrum_6111441495291638528.dat,-3.694093612269271,-3.801931306242044,-5.420699938734686,-5.678585607391515,-6.448273008966803,-6.444032488243748,-7.175623678845292,30.035678353907326,33.17206613001253,147.32619603129757,186.82467823750994,379.5851411013915,378.1055004810906,741.7361940594388,0.1328900317820885,14.161019,14.524473,13.630848,0.90260625,0.9761543434435724,-15.930446431741355,-7.441619166392851
6108420277856571264,204.79929127454074,-44.44217004061686,gaia_spectra_CenA23/gaia_xp_spectrum_6108420277856571264.dat,-3.6844732641848577,-4.192995155679011,-5.456153576486962,-5.663699754982419,-5.948285559679761,-5.44166937448161,-5.983657663185072,29.770717776189176,47.55520544996804,152.21639445060447,184.28072067237417,239.50480120527294,150.19924505815607,247.4361019487853,0.1075707334851411,15.546956,15.76466,15.110136,1.0397577,0.055212751452716445,-10.165981671043207,-0.9621065786410554
6108522772955650560,205.12852449612538,-44.212417350659585,gaia_spectra_CenA23/gaia_xp_spectrum_6108522772955650560.dat,-3.683197268390127,-3.8304956025436483,-5.26496679212366,-5.516391375362554,-6.12137398128758,-5.974947174258526,-6.650607890923736,29.73575072135119,34.05636102114575,127.63997687814441,160.90018748303504,280.89861153483264,245.4589486431855,457.344179569267,0.06984043818000887,14.609195,14.903264,14.153904,1.0674602,0.5228218680189513,3.7937901199687962,0.7150517790077606
6111430534535057280,204.88899519436197,-44.24954223834977,gaia_spectra_CenA23/gaia_xp_spectrum_6111430534535057280.dat,-3.6820413046876768,-3.7279341215334485,-5.209001439054216,-5.524380746278917,-6.273002059522651,-6.352742464876004,-7.202271093817519,29.70410845277232,30.986580211731965,121.22733993043121,162.08853556203925,322.99873675220437,347.61378133063295,760.1659939550474,0.041039249678908304,14.288395,14.722461,13.677284,0.9987517,0.11904210603418915,5.608860971438501,-2.6270881842494553
6111443350717866624,204.3663460646961,-44.1962893116825,gaia_spectra_CenA23/gaia_xp_spectrum_6111443350717866624.dat,-3.6486171020304248,-3.7909473886077043,-5.233216363113486,-5.513456465829951,-6.161544840600821,-6.05483715244648,-6.753009989593957,28.80360461840719,32.838170651099446,123.9614207790914,160.46583720951952,291.48615819526395,264.20124570691115,502.5786041914529,0.02578573002694421,14.545771,14.866313,14.055846,1.033924,0.700341884645048,-1.5870895242804492,0.8245091742581028
6111446133856369408,204.60734241830346,-44.03982628852363,gaia_spectra_CenA23/gaia_xp_spectrum_6111446133856369408.dat,-3.6191244953805453,-3.80673959183662,-5.185215777282345,-5.442207017170163,-5.980216624477681,-5.792583025629395,-6.472338229675421,28.03172333525676,33.31929753952621,118.60044291579084,150.27364022240988,246.6531406833211,207.5072190976961,388.09253745658043,0.17657006772749476,14.751532,15.017724,14.319207,1.0390784,0.49131561623303444,-17.71819014305641,-7.970849709334504
6111431462248000896,205.0323598006443,-44.22700010157787,gaia_spectra_CenA23/gaia_xp_spectrum_6111431462248000896.dat,-3.5686401843770117,-3.7317651857051755,-5.298779956688172,-5.567857765680611,-6.338623451160927,-6.3152956410918994,-7.0365557600490725,26.75814937082391,31.096110742806005,131.67762435642035,168.71088604177834,343.12264453540706,335.82904653506137,652.5627868625072,0.22780861120703655,14.31883,14.679581,13.78895,1.0377117,1.2776503189523696,-32.525527677256065,-5.81089535357729
6111426926762502912,204.67311870127455,-44.33202517640953,gaia_spectra_CenA23/gaia_xp_spectrum_6111426926762502912.dat,-3.5673014122010342,-3.6901900148920834,-5.298561752800451,-5.576433209062827,-6.364907996669952,-6.393280497605097,-7.126897770276602,26.72517544135955,29.927883592174325,131.65116334094554,170.04868726205603,351.530651192066,360.83794352731,709.1842927077447,0.14004709462359546,14.250444,14.634352,13.699374,1.0305325,0.8659948448904456,-17.62936964279812,-1.2925399910327675
6111426651884592256,204.68685572040397,-44.346031439523415,gaia_spectra_CenA23/gaia_xp_spectrum_6111426651884592256.dat,-3.566452889276986,-3.730823293816213,-5.076219398274681,-5.361988889771775,-5.943542475173857,-5.788666635653641,-6.470146389358138,26.70429738184375,31.069146113976323,107.2723412452669,139.57111754630998,238.46079640691792,206.76006225531907,387.30986222796554,0.0391981968409188,14.7838745,15.073148,14.329878,0.96466184,0.6259813416365384,-0.7463813835394273,-4.983304773363822
6111419779936799872,204.3406697630699,-44.23416077501632,gaia_spectra_CenA23/gaia_xp_spectrum_6111419779936799872.dat,-3.5646309825135116,-3.724657485580659,-5.034774376723197,-5.333558397393309,-6.000210671928265,-6.027992799141905,-6.849708342893481,26.65952412840768,30.89320698685936,103.25468133013342,135.96382033287102,251.23738752362274,257.7490775388279,549.3932726492959,0.09136608698735227,14.603553,15.003094,14.020152,1.0115627,0.14026477713062876,-7.267923580827682,-4.0086321049258675
6111499735048268416,204.72485696538786,-43.913083269480545,gaia_spectra_CenA23/gaia_xp_spectrum_6111499735048268416.dat,-3.53275682933696,-3.662904215430677,-5.281517859953276,-5.560220748946051,-6.359010275289215,-6.397512802098582,-7.15824504018712,25.888252256116914,29.185133631140342,129.60063933987968,167.5283455499577,349.626312812398,362.24726971012745,729.958241158211,0.1463792053462691,14.233315,14.618981,13.670676,1.00494,0.7300510222170254,-11.12298463856946,2.56802987428072
6111453005804071680,204.83823677052544,-43.95730094087424,gaia_spectra_CenA23/gaia_xp_spectrum_6111453005804071680.dat,-3.478168755148517,-3.624727232563629,-5.1010171167249005,-5.363095469600664,-6.058835905005001,-6.017207503138396,-6.758310083197562,24.61883525172702,28.176749632293554,109.75058572370497,139.71344062187936,265.17608958327173,255.20136986642086,505.0379730267615,0.11203132866156633,14.566677,14.910775,14.050602,1.0846094,0.4765963309107973,-1.4527639097050162,0.15241498632514483
6111418680425703168,204.36499332964843,-44.28298860511633,gaia_spectra_CenA23/gaia_xp_spectrum_6111418680425703168.dat,-3.476545798057539,-3.6559513594186694,-5.058649627174006,-5.3241467829535996,-5.87271952493949,-5.676991185654288,-6.316545110176963,24.58206253901207,28.99883452435386,105.5503920756997,134.79032273971393,223.40238743252755,186.55052442847332,336.2157422586752,0.07619808228424184,14.896203,15.156815,14.472713,1.075955,0.38776267720639374,-5.8725307794876525,-0.0631869447189915
6108426600048454144,204.94236862152397,-44.36118821749786,gaia_spectra_CenA23/gaia_xp_spectrum_6108426600048454144.dat,-3.4700512920323305,-3.5879232451060616,-5.095105981201586,-5.380591806736369,-6.015510348063008,-5.921584454530789,-6.602256444401318,24.435459872523573,27.23762886975532,109.15468796436001,141.9831224101612,254.80276662896458,233.68658488757492,437.42396989606885,0.08218249431847693,14.684234,14.995712,14.206333,0.9527646,0.5157976931804591,-12.912269962478021,0.38686111921469263
6111450257024997120,204.92671295153283,-43.97370371061816,gaia_spectra_CenA23/gaia_xp_spectrum_6111450257024997120.dat,-3.4567035838777405,-3.6227963906161342,-5.202004613875618,-5.46595033099845,-6.2409895039172545,-6.243242097047031,-6.983335980231622,24.136896799337595,28.126685443080838,120.44862470705557,153.59608014231966,313.6142598493581,314.2655954753124,621.3472665184262,0.11499157805378862,14.3746,14.745441,13.836309,0.9812181,0.9133832148156006,-10.744516037488431,-4.32554760921157
6111449363671936640,204.90765666049475,-44.003402310951394,gaia_spectra_CenA23/gaia_xp_spectrum_6111449363671936640.dat,-3.4422714673568393,-3.5472718156449106,-5.074926895388528,-5.3349826155738125,-6.03003448562604,-5.969899946883342,-6.694922827141224,23.81818076415853,26.23667080981732,107.14471603049262,136.142288366712,258.23422108096014,244.32053952597477,476.39712385193394,0.18145814522535064,14.628456,14.9653225,14.125294,1.0051229,0.8360577517475779,-15.081722481253895,5.395813510147507
6111440292700765056,204.645468037408,-44.22826107460535,gaia_spectra_CenA23/gaia_xp_spectrum_6111440292700765056.dat,-3.431108827892068,-3.546984209845015,-5.031351071125338,-5.337156533814547,-5.974701289970527,-5.915302361403583,-6.592578672893366,23.574556494729155,26.2297217743829,102.92963398760898,136.4151527108587,245.40336638950726,232.33837341259567,433.542291902746,0.09267870915377176,14.699025,15.016395,14.212294,0.98563254,0.7600981160520396,-8.041021052994907,-2.252556901613225
