source_id,ra,dec,spectrum_file,mag_F378,mag_F395,mag_F410,mag_F430,mag_F515,mag_F660,mag_F861,flux_F378,flux_F395,flux_F410,flux_F430,flux_F515,flux_F660,flux_F861,distance_arcsec,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag,gaia_ruwe,gaia_parallax,gaia_pmra,gaia_pmdec
6112809940588917888,202.76660367862277,-42.376467629122715,gaia_spectra_CenA16/gaia_xp_spectrum_6112809940588917888.dat,-3.8633607105652485,-4.107036671476623,-5.665831195269889,-5.877809846025092,-6.539693271226494,-6.535017527296958,-7.308085442267722,35.10300405431388,43.93540848760432,184.64284283901168,224.4522371349274,412.9308293961496,411.1563584455188,837.9810099576968,0.09679471334703457,14.024525,14.362373,13.520536,1.2663897,1.269318245012253,-13.368453760241412,-5.194311533245417
6112797433644262272,202.90044415620238,-42.39544360537475,gaia_spectra_CenA16/gaia_xp_spectrum_6112797433644262272.dat,-3.762665755737466,-3.9682357069162104,-5.509478558993014,-5.713049966312176,-6.384175784989844,-6.397677103135125,-7.186521970973292,31.99383511655285,38.66288723322883,159.87900014557115,192.8501524537677,357.82469848182114,362.3020915951955,749.2190102659049,0.07401390812343366,14.167577,14.517039,13.648963,1.048243,0.622734443702134,-9.167648003539,-1.2046919822315107
6112812861166817664,203.00926665565905,-42.18984328994026,gaia_spectra_CenA16/gaia_xp_spectrum_6112812861166817664.dat,-3.7357252447296583,-3.962571196316365,-5.464795384979562,-5.677912359314611,-6.311398958042459,-6.290967687562031,-7.066381791063842,31.209736205822114,38.46170021824794,153.43278001254222,186.70886708012006,334.6259238507638,328.3878460019178,670.7376986232234,0.19181993085561488,14.259023,14.586255,13.75949,1.0356992,0.7389662778897295,4.085186090552003,3.628328348912074
6088846634420198400,202.41445611420002,-42.17062006980631,gaia_spectra_CenA16/gaia_xp_spectrum_6088846634420198400.dat,-3.703116837294865,-3.9153293442205923,-5.476293001894587,-5.676343104677733,-6.410190077723524,-6.455872118035673,-7.274013471857836,30.28633591399536,36.824065780642634,155.06622014286208,186.43920478208267,366.5017317763695,382.2511909769429,812.0922926608048,0.15211197063948048,14.112211,14.485301,13.567037,1.1034575,1.615681350666841,-10.282908822755502,11.510919438363587
6112864572572951296,202.73822115508588,-42.046698442450094,gaia_spectra_CenA16/gaia_xp_spectrum_6112864572572951296.dat,-3.652438736599563,-3.9146799995924026,-5.373361002477814,-5.597751430870469,-6.204976272178124,-6.134926026434533,-6.904482384974821,28.90516778397686,36.80204905110654,141.0406825425554,173.42055523178763,303.38248818616376,284.4267314737332,577.8205109703875,0.05296884778445705,14.39051,14.699732,13.911633,1.0861785,0.5106471138349026,-6.824349957918613,-0.4877683706163516
6112820420309719936,203.07935131189382,-42.05894682168275,gaia_spectra_CenA16/gaia_xp_spectrum_6112820420309719936.dat,-3.641687627878152,-3.885933383914985,-5.47525784890555,-5.67798595351049,-6.388962275097713,-6.425078439204511,-7.219257426837848,28.62035729399332,35.84044172217391,154.91844873631192,186.72152315125157,359.4056582178519,371.56207169524936,772.1523023542385,0.0249549383006755,14.151926,14.513935,13.62381,0.9312384,1.1631651215277312,-15.913187553708594,-13.505881158070881
6112869004979217920,202.7218570840657,-41.92163703022264,gaia_spectra_CenA16/gaia_xp_spectrum_6112869004979217920.dat,-3.6258376066852795,-3.9171883493919752,-5.342126976950049,-5.57368599575071,-6.158581632761871,-6.0948802455695095,-6.883275786184474,28.205580518924826,36.88717021375686,137.0410857429969,169.61896087791064,290.69171431602325,274.1271798711838,566.6440260191142,0.09585246833193282,14.427517,14.739965,13.945765,1.0086513,0.7890051748198244,-5.019101831852758,-2.1687016168124726
6112796196694122496,203.02561222249182,-42.37175057194434,gaia_spectra_CenA16/gaia_xp_spectrum_6112796196694122496.dat,-3.5963006054327087,-3.8061697972656594,-5.39577524588946,-5.592287913991729,-6.265721716000009,-6.2623740405169865,-7.027229025925424,27.448602765845074,33.30181615323003,143.98262873760657,172.55008024460955,320.8401320403024,319.8524017891431,646.9811244123266,0.1485675732135813,14.30586,14.646463,13.7989235,1.0750632,1.096013695948021,-5.557489272742911,-4.417151226685894
6112797674162318976,202.8021901087579,-42.4329396071319,gaia_spectra_CenA16/gaia_xp_spectrum_6112797674162318976.dat,-3.5936532933347163,-3.8748652491624993,-5.276544144277102,-5.478111373839902,-6.0122262752744415,-5.884880009201165,-6.6067220523547086,27.38175733732871,35.476935603809956,129.00830158394416,155.32613992134154,254.03321822009914,225.918608109638,439.22678952562137,0.05532202791926546,14.635585,14.909065,14.195664,1.185065,0.5507167138390413,-6.582139103739381,4.418396524893327
6112800079344129792,202.93469810830007,-42.308965720130004,gaia_spectra_CenA16/gaia_xp_spectrum_6112800079344129792.dat,-3.5653607368807267,-3.789242704449232,-5.300924261040151,-5.533083864436482,-6.104961305936241,-6.0283517194471345,-6.767777973100747,26.67744878049096,32.786652808421515,131.93794165044721,163.39303724771898,276.6843037381132,257.8342977515898,509.4612880096213,0.08621550341166449,14.509872,14.806332,14.0417,0.98454624,0.407137976110663,-6.077699133456676,-3.659312356374434
